;desDocumentoFornecedor;desAgrupamento;numberOfTransactions;committedValue;averageReceived
214;27.764.858/0001-89;27.764.858/0001-89 - MF ESTRUTURAS METALICAS LTDA;1;8330.52;8330.52
215;2754f9c9f109705cbed7e820e7702698ba0e3e37f058435de4fa145baaacf85a;***.565.786-** - NÚBIA INES MOREIRA AMORIM;1;94.8;94.8
216;28.104.324/0001-99;28.104.324/0001-99 - GOVERNA LOCACAO DE EQUIPAMENTOS LTDA;17;160408.8;9435.811764705883
217;28.182.842/0001-20;28.182.842/0001-20 - SINERGIA CONSTRUCOES E SERVICOS LTDA;1;337029.42;337029.42
218;28.254.519/0001-15;28.254.519/0001-15 - ACADEMIA TEOFILO PIAU LTDA;1;3000.0;3000.0
219;28.584.157/0003-92;28.584.157/0003-92 - METDATA TECNOLOGIA DA INFORMACAO LTDA;2;9350.0;4675.0
220;28.675.331/0001-40;28.675.331/0001-40 - DIABETICOS LTDA;3;4832.4400000000005;1610.8133333333335
221;28.820.255/0001-10;28.820.255/0001-10 - SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRODUTOS;3;7003.38;2334.46
222;28.915.430/0001-52;28.915.430/0001-52 - HIGOR SILVA CANEDO;12;48015.07;4001.255833333333
223;28.958.479/0001-92;28.958.479/0001-92 - EMIDIO CORREA DE SANTANA 85546666668;1;5000.0;5000.0
224;2881b23a9d2c9952bec31712ec49f3a2fef8940c5286ec97b492f7a653a4b491;***.675.346-** - MARIA JOSE DA SILVA FONSECA;1;471.94;471.94
225;29.725.584/0001-44;29.725.584/0001-44 - ESPACO E MEMORIA CULTURAL LTDA;1;17360.0;17360.0
226;29.979.036/0001-40;29.979.036/0001-40 - INSTITUTO NACIONAL DO SEGURO SOCIAL;407;2289410.51;5625.087248157248
227;2e591d3efbdaec1951b1634e3e19bf9d19bdc969df0f9c238ae25f77df51a497;***.140.076-** - JULIA JUSTINO SANTOS;1;471.94;471.94
228;2f7678ad337c97a100e94dee74d515bbad468e73795aacebd80cd28ed3282536;***.334.626-** - SINVAL FERREIRA DA SILVA;1;55000.0;55000.0
229;2ff3230ba01c07148283ad856a3e4095e7464f0ba400e38a19ba293420688a03;***.668.356-** - ANTONIO FERNANDES DE MAGALHAES;2;2275.8;1137.9
230;30.121.855/0001-31;30.121.855/0001-31 - DIAS MELLO LTDA;6;7016.5;1169.4166666666667
231;30.450.537/0001-14;30.450.537/0001-14 - ADVICE MEDICINA E ENGENHARIA DO TRABALHO LTDA;3;59664.68000000001;19888.22666666667
232;30.543.909/0001-57;30.543.909/0001-57 - 30.543.909 LEONARDO MARTINS DA SILVA;2;28588.199999999997;14294.099999999999
233;30.689.142/0001-79;30.689.142/0001-79 - MARTINS FERRAMENTAS E PECAS LTDA;61;54420.0;892.1311475409836
234;30.904.666/0001-35;30.904.666/0001-35 - IRMÃOS LEAL LTDA;9;3565505.12;396167.23555555556
235;31.309.558/0001-87;31.309.558/0001-87 - MARCO AURELIO ROSA 03242062671;1;3000.0;3000.0
236;31.309.680/0001-53;31.309.680/0001-53 - LIMP MAIS QUIMICOS E DESCARTAVEIS LTDA;13;23346.16;1795.8584615384616
237;31.534.481/0001-49;31.534.481/0001-49 - DMX CONSTRUTORA LTDA;1;150434.38;150434.38
238;31.564.854/0001-24;31.564.854/0001-24 - BARROS BITTENCOURT EMPREENDIMENTOS LTDA;3;672416.81;224138.93666666668
239;31.648.064/0001-27;31.648.064/0001-27 - TI TELEMEDICINA INTEGRADA LTDA.;3;18544.92;6181.639999999999
240;3171fbf3270722942049ae9c981cecf371cbeffc3d9bf7f427e2b0560fde7f8e;***.882.226-** - PAULO ROBERTO DA COSTA;1;353.6;353.6
241;317c371deed313e89ba1e4e469f44fa3fb53ea1e58d99f9d6150cf19f5b90b37;***.636.836-** - JOSE AUGUSTO DE OLIVEIRA ALVES;1;94.39;94.39
242;32.502.709/0001-81;32.502.709/0001-81 - LABORLIFE MEDICINA LABORATORIAL LTDA;1;300000.0;300000.0
243;32.961.073/0001-36;32.961.073/0001-36 - INSTITUTO CFV CONSULTORIAS  CURSOS E MENTORIAS LTDA;2;13042.26;6521.13
244;3272b23adfb4e526e5b47f6455821c9921018f9f48ed99657827a624a6ccc6c6;***.052.136-** - JULIA CAMARGOS BRAGA;1;707.91;707.91
245;33.331.504/0001-43;33.331.504/0001-43 - WELISE EMILIANO DE ANDRADE;1;0.0;0.0
246;33.432.202/0001-61;33.432.202/0001-61 - PATOS TURBO DIESEL SERVICOS AUTOMOTIVOS LTDA;9;10588.0;1176.4444444444443
247;33.508.122/0001-42;33.508.122/0001-42 - MYSEG MONITORAMENTO LTDA;1;3121.5;3121.5
248;33.742.700/0001-00;33.742.700/0001-00 - ABB IMPORTACAO, COMERCIO E INTERMEDIACAO LTDA;2;3010.0;1505.0
249;33.835.985/0001-24;33.835.985/0001-24 - SOUZA E CASSIMIRO PROJETOS ESPORTIVOS LTDA;1;21875.0;21875.0
250;34.028.316/0015-09;34.028.316/0015-09 - EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS;3;52143.69;17381.23
251;34.346.501/0001-46;34.346.501/0001-46 - ANVAX COMPANY LTDA;1;624.0;624.0
252;34.479.102/0001-53;34.479.102/0001-53 - NK MATERIAIS HOSPITALARES LTDA;3;50526.46;16842.153333333332
253;34.680.080/0001-95;34.680.080/0001-95 - 34.680.080 PEDRO AUGUSTO GONTIJO SILVA;1;18510.0;18510.0
254;34.760.163/0001-94;34.760.163/0001-94 - MAYKON ALVES DE LELES 10105650609;3;450.0;150.0
255;35.198.153/0001-70;35.198.153/0001-70 - ATACADO E VAREJO MARIOLA LTDA;4;67853.75;16963.4375
256;35.231.746/0001-90;35.231.746/0001-90 - GADITA COMERCIO DE PRODUTOS PERMANENTES E DE CONSUMOS LTDA;4;16460.0;4115.0
257;35.688.028/0001-48;35.688.028/0001-48 - MEDIMAGEM DIAGNOSTICOS LTDA;1;3900.0;3900.0
258;35.706.397/0001-16;35.706.397/0001-16 - E.C.S. TECNOLOGIA EM SAUDE, COMERCIO, IMPORTACAO E EXPORTACA;2;2322.44;1161.22
259;35.820.448/0039-09;35.820.448/0039-09 - WHITE MARTINS GASES INDUSTRIAIS LTDA;2;138685.0;69342.5
260;35.886.714/0001-23;35.886.714/0001-23 - APOIO PRODUTOS MEDICOS E HOSPITALARES LTDA;1;255.0;255.0
261;35.992.000/0001-08;35.992.000/0001-08 - CONSELHO COMUNITARIO DE SEGURANCA PUBLICA DE LAGOA FORMOSA;2;650000.08;325000.04
262;36.441.367/0001-98;36.441.367/0001-98 - BRASIL SISTEMAS DE IRRIGACAO LTDA;2;1119910.4000000001;559955.2000000001
263;36.519.422/0001-15;36.519.422/0001-15 - IVG BRASIL LTDA;2;425911.33;212955.665
264;36.628.098/0001-73;36.628.098/0001-73 - 36.628.098 EVALDO APARECIDO RODRIGUES;1;1434.6;1434.6
265;36.852.469/0001-04;36.852.469/0001-04 - JOAO VICTOR BRAGA;9;6008.0;667.5555555555555
266;37.054.879/0001-64;37.054.879/0001-64 - FAROVET PRODUTOS VETERINARIOS LTDA;1;4390.1;4390.1
267;37.115.386/0001-97;37.115.386/0001-97 - INOVATTO VEICULOS LTDA;2;390000.0;195000.0
268;37.165.739/0001-63;37.165.739/0001-63 - E TUDO BARATO COMERCIO DE ELETROELETRONICOS LTDA;1;1725.0;1725.0
269;37.165.739/0002-44;37.165.739/0002-44 - E TUDO BARATO COMERCIO DE ELETROELETRONICOS LTDA;1;1500.0;1500.0
270;37.318.313/0001-00;37.318.313/0001-00 - OPERADOR NACIONAL DO SISTEMA DE REGISTRO ELETRONICO DE IMOVE;11;28011.79;2546.526363636364
271;374e8fa496f474f96c2c1eadfba8ca0a83014ede9ff85fb7b5ec63c56c81faae;***.546.676-** - OMAR TAVARES FERNANDES;2;10028.0;5014.0
272;38.085.093/0001-77;38.085.093/0001-77 - ERICA MARIA GERALDO FURLAN;1;1780.0;1780.0
273;38.288.971/0001-51;38.288.971/0001-51 - T PA AZEREDO INDUSTRIA E COMERCIO DE ROUPAS;6;4894.45;815.7416666666667
274;38.499.547/0015-51;38.499.547/0015-51 - Unimed Patos de Minas Cooperativa do Trabalho Médico Ltda;2;15713.44;7856.72
275;38.527.800/0001-38;38.527.800/0001-38 - LOCAL RURAL LTDA;2;673.0;336.5
276;38.640.264/0001-82;38.640.264/0001-82 - ELETROLAGO BRASIL LTDA;29;12630.0;435.51724137931035
277;38.928.121/0001-70;38.928.121/0001-70 - RC SEGURANCA E MEDICINA DO TRABALHO LTDA;1;9900.0;9900.0
278;39.325.007/0001-19;39.325.007/0001-19 - SUPERMERCADO RECANTO COMERCIAL LTDA;1;675.0;675.0
279;39.519.320/0001-98;39.519.320/0001-98 - MOVA   PARTS SERVICE LTDA;6;5665.51;944.2516666666667
280;39.750.063/0001-09;39.750.063/0001-09 - LUIZ HENRIQUE QUEIROZ SILVEIRA 11040655688;1;10000.0;10000.0
281;39.935.073/0001-00;39.935.073/0001-00 - MG2 NUTRICAO LTDA;2;31596.0;15798.0
282;3aa2e2f1ae793959959e5e4762eabc56ae44d64770396ceff159460735e8db38;***.872.446-** - ADAN CARLOS REZENDE RIBEIRO;1;10000.0;10000.0
283;3b0a91faf230458d6313784318ad15775f008bbc52c6bdde5b6752e19185c69f;***.873.126-** - VANDERLEI FRANCISCO DE LIMA;5;572.59;114.518
284;3b7723b70e0163126a9037cad56b46d8348bb9343e596be5660fa11b4c5bb358;***.102.776-** - EDME ROSA SOARES OLIVEIRA;1;674.2;674.2
285;3ba86a4c88865c9afe5732c5938717eb7ed229e82e2218bfeca352a6ef509669;***.863.618-** - MARCELO CERON;1;142.4;142.4
286;40.064.261/0001-90;40.064.261/0001-90 - TOPDESC INDUSTRIA E COMERCIO DE ACESSORIOS PARA SEGURANCA LT;1;1512.0;1512.0
287;40.432.544/0001-47;40.432.544/0001-47 - CLARO S A;1;50.0;50.0
288;40.563.839/0001-52;40.563.839/0001-52 - SYLAS AMARAL DE OLIVEIRA 07561931689;6;2079.87;346.645
289;40.603.653/0001-80;40.603.653/0001-80 - JG FROM HOME SERVICOS ESPECIALIZADOS LTDA;1;10063.26;10063.26
290;41.095.590/0001-60;41.095.590/0001-60 - T C DE CASTRO EMPREENDIMENTOS LTDA;1;10813.21;10813.21
291;41.132.034/0001-17;41.132.034/0001-17 - M&A COMERCIO DE PRODUTOS AGRICOLAS LTDA;1;18600.0;18600.0
292;41.230.162/0001-01;41.230.162/0001-01 - TERRITORIO HV VENDA E LOCACAO DE EQUIPAMENTOS HOSPITALARES E;2;38830.0;19415.0
293;41.402.813/0001-95;41.402.813/0001-95 - EXATA MATERIAIS ELETRICOS LTDA;39;16420.96;421.0502564102564
294;41.532.626/0001-26;41.532.626/0001-26 - MACHADO & ARAUJO EMPREENDIMENTOS IMOBILIARIOS LTDA;6;10471.779999999999;1745.2966666666664
295;41.647.573/0001-99;41.647.573/0001-99 - TWD MEDICAL SERVICOS LTDA;1;12488.4;12488.4
296;41.738.568/0001-91;41.738.568/0001-91 - ALLCOPY LTDA;8;246805.5;30850.6875
297;41.804.972/0001-16;41.804.972/0001-16 - ESTRELA INFRAESTRUTURA LTDA;14;1460147.45;104296.24642857142
298;41.867.748/0001-73;41.867.748/0001-73 - SEBASTIAO JOSE MOREIRA CPF: 580.980.116-15;51;29105.0;570.6862745098039
299;41.926.487/0001-15;41.926.487/0001-15 - NEWCARE COMERCIO DISTRIBUICAO E SERVICOS LTDA.;3;1495.0;498.3333333333333
300;41.945.791/0001-00;41.945.791/0001-00 - SUPERMERCADO E PANIFICADORA GABIROBA LTDA;40;96520.76;2413.019
301;41.955.113/0001-28;41.955.113/0001-28 - CASA DAS DOBRADICAS LTDA;6;968.5;161.41666666666666
302;412b64e8b154570f4da1e010d67af8cf64ccfb5a43a6f7e66054375f504ed7b5;***.927.246-** - JOAO BATISTA DE ANDRADE;1;115.67;115.67
303;41334aa8344fb220e2a8f9f51549035ca8e2043f7aaffcf169c2ec16f2928ce5;***.776.426-** - LETICIA FERNANDES DE ANDRADE;1;500.0;500.0
304;41dd69b7475fe08dea3407488ac9425516284d724469fca41c88f15151b5dba8;***.608.026-** - LEONARDO CAETANO DO AMARAL;13;5689.01;437.61615384615385
305;42.009.723/0001-00;42.009.723/0001-00 - URCA FRANCE AUTOMOVEIS LTDA;6;7971.76;1328.6266666666668
306;42.077.090/0001-69;42.077.090/0001-69 - TI SISTEMAS LTDA;3;102917.8;34305.933333333334
307;42.226.935/0001-30;42.226.935/0001-30 - AMIRTON MAGALHAES DE LIMA 05567648626;2;93900.95;46950.475
308;42.651.918/0001-40;42.651.918/0001-40 - ACA COMERCIO LTDA;1;549.0;549.0
309;42.680.341/0001-03;42.680.341/0001-03 - CONECT SOLUCOES TECNOLOGICAS LTDA;1;11149.95;11149.95
310;42.753.718/0001-07;42.753.718/0001-07 - CASTRO EQUIPAMENTOS LTDA;2;23988.0;11994.0
311;42.866.803/0001-73;42.866.803/0001-73 - EUDES LUIS BARROSO 01467118664;1;3500.0;3500.0
312;42.996.898/0001-40;42.996.898/0001-40 - R&G LTDA;3;3050.0;1016.6666666666666
313;44.062.140/0001-60;44.062.140/0001-60 - RS COMERCIO E SERVICO LTDA;1;1995.0;1995.0
314;44.857.966/0001-15;44.857.966/0001-15 - LUBRIVAZ LUBRIFICANTES LTDA;1;2027.05;2027.05
315;441120c8777764f6874fd5d1deb22bd3ddb0ebabc2eb4359deb14042a695f540;***.445.126-** - EDSON JOSE DA ROSA;1;352.6;352.6
316;45.638.899/0001-00;45.638.899/0001-00 - LUIZA CRISTINA RIBEIRO DE MELO 12895964688;1;360.0;360.0
317;45.685.588/0001-00;45.685.588/0001-00 - FIGUEROA GOMES COMERCIAL LTDA;3;10470.83;3490.2766666666666
318;45.757.571/0001-03;45.757.571/0001-03 - BATUTA DISTRIBUIDORA LTDA;1;1540.0;1540.0
319;45.903.651/0001-20;45.903.651/0001-20 - MARCUS PAULO SILVEIRA DOS REIS 11482665697;9;20529.99;2281.11
320;45.955.633/0001-91;45.955.633/0001-91 - CONSORCIO CEMIG SIM GD III;22;299180.0;13599.09090909091
321;45f554ba9b1ff59d0934f39152b47dce20aff39f362a34edc5cde0d3cee7e934;***.677.616-** - CARLA MARIA DE LIMA MARRA;1;393.6;393.6
322;46.339.373/0001-92;46.339.373/0001-92 - ALC MORAES COMERCIAL LTDA.;1;4117.32;4117.32
323;46.613.430/0001-80;46.613.430/0001-80 - DM LICITA COMERCIO E ASSESSORIA LTDA;2;1380.0;690.0
324;46.623.193/0001-38;46.623.193/0001-38 - ZENITH LTDA;1;1752.0;1752.0
325;46.731.168/0001-78;46.731.168/0001-78 - PH EMBALAGENS ARTIGOS DE PAPELARIA E PRESENTES LTDA;1;310.0;310.0
326;46.884.097/0001-43;46.884.097/0001-43 - GOLDEN PRODUTOS ODONTOLOGICOS LTDA;3;9802.5;3267.5
327;46.933.903/0001-26;46.933.903/0001-26 - LEX ENGENHARIAS E SERVICOS LTDA;2;725.09;362.545
328;47.695.681/0001-13;47.695.681/0001-13 - JOSE MARTINS TRANSPORTE ESCOLAR LTDA;15;195548.8;13036.586666666666
329;47.761.551/0001-31;47.761.551/0001-31 - APGYN DISTRIBUIDORA HOSPITALAR LTDA;3;1390.0;463.3333333333333
330;47.773.357/0001-76;47.773.357/0001-76 - HERCULANO SAUDE LTDA;1;14970.0;14970.0
331;47.977.771/0001-05;47.977.771/0001-05 - MACROMMERCE LTDA;1;203.0;203.0
332;4732930b64daeb7e55fed50724b178bdba959ef39023c5707ac9130458b3db6c;***.422.296-** - JOSE BALTAZAR CARDOSO;1;33.6;33.6
333;48.282.307/0001-59;48.282.307/0001-59 - RBQ COMERCIAL LTDA;7;11747.050000000001;1678.15
334;48.759.447/0001-75;48.759.447/0001-75 - GOGLIATH REPRESENTACAO LTDA;9;48689.2;5409.911111111111
335;48.941.593/0001-17;48.941.593/0001-17 - ESSENCIAL COMERCIO E SERVICOS LTDA;3;256500.0;85500.0
336;49.039.321/0001-99;49.039.321/0001-99 - EASY CLEAN DISTRIBUIDORA LTDA;10;10516.6;1051.66
337;49.123.507/0001-21;49.123.507/0001-21 - 49 123 507 TATIANE GONCALVES COELHO;2;2400.0;1200.0
338;49.335.311/0001-09;49.335.311/0001-09 - BRINDES PROMOCIONAIS LTDA;1;597.0;597.0
339;49.494.067/0001-19;49.494.067/0001-19 - IRIS   SOLUCOES EM TECNOLOGIA LTDA;4;678937.5;169734.375
340;49.720.354/0001-08;49.720.354/0001-08 - MAXIMA LIMPEZA LTDA;2;932.0;466.0
341;49.785.921/0001-04;49.785.921/0001-04 - 49.785.921 RONEY RAFAEL DE PAULA SOARES;5;1279.92;255.984
342;49.851.154/0001-86;49.851.154/0001-86 - JABOQUE DISTRIBUIDORA DE PRODUTOS HOSPITALARES LTDA;1;5640.0;5640.0
343;49.931.218/0001-59;49.931.218/0001-59 - TH COMERCIO DE CARNES LTDA;12;192230.43;16019.2025
344;4a0207b2a0f291c9c20a39c082d6494c9c87c90cc70daf4d1972a92b2b9bbef4;***.195.186-** - FLAVIO ANTONIO SILVA DE DEUS;1;10000.0;10000.0
345;4d0ffe1d1941a1bb060852bd8d9ef72e8d9492512d440ab237fce6f25e4695d9;***.492.774-** - JOSE PEDRO AIRES NETO;1;94.39;94.39
346;4d20f5185e8c91af9a4fa7f4f0c146213bf2700f429eee81b86a277067ab8d6d;***.306.106-** - CLEVER FERNANDES DOS REIS;2;787.2;393.6
347;4f965d0c102051effef137af12bd1069362f9d6a61bb73c849e205acd682dbd0;***.965.366-** - GISELE GONCALVES PEREIRA;1;429.7;429.7
348;50.181.669/0001-03;50.181.669/0001-03 - ASSOCIACAO LAGOENSE DE PROTECAO ANIMAL;2;8240.0;4120.0
349;50.429.806/0001-78;50.429.806/0001-78 - LIMIT COMERCIAL LTDA;1;990.0;990.0
350;50.429.810/0001-36;50.429.810/0001-36 - SAPRA LANDAUER SERVICO DE ASSESSORIA E PROTECAO RADIOLOGICA;1;1264.32;1264.32
351;50.567.060/0001-69;50.567.060/0001-69 - DENTAL IPO LTDA;4;11140.869999999999;2785.2174999999997
352;50.868.080/0001-70;50.868.080/0001-70 - DUNORTE MOVEIS LTDA;4;1701.87;425.4675
353;50c158a4c3686b6808c5f075da5374a500c4790a5b9b0c9d329849ec8bd94ff6;***.343.546-** - ELEUSA OLIVEIRA DA COSTA MOREIRA;2;19000.0;9500.0
354;51.216.461/0001-37;51.216.461/0001-37 - KTI PECAS E ACESSORIOS LTDA;1;248.64;248.64
355;51.659.136/0001-49;51.659.136/0001-49 - SOUL DISTRIBUIDORA DE PRODUTOS E EQUIPAMENTOS INDUSTRIAIS LT;3;9990.09;3330.03
356;51.908.096/0001-21;51.908.096/0001-21 - KMICRONET LTDA;1;835.0;835.0
357;52.103.510/0001-98;52.103.510/0001-98 - TERABAYTE COMERCIO E SERVICOS LTDA;1;700.0;700.0
358;52.123.664/0001-41;52.123.664/0001-41 - 52.123.664 ROSIANE DIAS DE OLIVEIRA AMORIM;3;37830.0;12610.0
359;52.188.110/0001-22;52.188.110/0001-22 - CONECTE-SE BRASIL CONSULTORIA EM EDUCACAO E TREINAMENTO LTDA;2;46875.0;23437.5
360;52.941.055/0001-08;52.941.055/0001-08 - 52.941.055 LUCAS VITOR DE OLIVEIRA;4;22312.58;5578.145
361;53.163.061/0001-36;53.163.061/0001-36 - 53.163.061 MATEUS VINICIUS MACHADO DE JESUS;1;15940.0;15940.0
362;53.388.060/0001-90;53.388.060/0001-90 - 53.388.060 MARCELO FERREIRA MACHADO;2;5476.65;2738.325
363;53.432.883/0001-75;53.432.883/0001-75 - SANDERSON S. VILHARGA LTDA;1;25000.0;25000.0
364;53.627.731/0001-28;53.627.731/0001-28 - COMERCIAL BRAGA E SILVA LTDA;18;174275.88;9681.993333333334
365;54.775.337/0001-08;54.775.337/0001-08 - 54.775.337 ELVIS CARLOS MACHADO BORGES;1;15940.0;15940.0
366;54.831.743/0001-32;54.831.743/0001-32 - 54 831 743 AISIO VAZ MOURAO JUNIOR;1;280.0;280.0
367;54186acecde17fea5c98d2e12769411ee1e629b0ab69b65cfa3a43a4cabc2533;***.938.436-** - ANDRE LUIS RIBEIRO SANTOS;2;229.23000000000002;114.61500000000001
368;55.247.806/0001-70;55.247.806/0001-70 - 55 247 806 SYRAH CAROLINE GOMES E SILVA BORGES;1;2366.0;2366.0
369;55.322.941/0001-33;55.322.941/0001-33 - M.M.P. MONTAGEM DE MOTORES PATOS LTDA;2;19100.0;9550.0
370;55.529.503/0001-40;55.529.503/0001-40 - VA INDUSTRIA DE ALIMENTOS LTDA;59;81107.49;1374.703220338983
371;55.757.351/0001-33;55.757.351/0001-33 - LAGOMOLAS LTDA;10;4044.0;404.4
372;55.813.008/0001-69;55.813.008/0001-69 - 55 813 008 LUIZ OTAVIO SANTANA BRAGA;1;1170.0;1170.0
373;55.860.755/0001-58;55.860.755/0001-58 - 55.860.755 DAIANARA BEATRIZ DOS ANJOS OLIVEIRA;1;1100.0;1100.0
374;55.906.095/0001-07;55.906.095/0001-07 - 55.906.095 JUNIO CESAR ALVES DE MATOS;1;79700.0;79700.0
375;551c20b49c7bea192761047f07827d298df91a2fc41bc4f1b5229b2c238b9769;***.595.426-** - ANDRESSA RODRIGUES DA SILVA;6;1014.19;169.03166666666667
376;57.032.406/0001-73;57.032.406/0001-73 - FJF COMERCIO E SERVICO LTDA;2;7871.0;3935.5
377;57.601.967/0001-46;57.601.967/0001-46 - A & M SOLUCOES INTEGRADAS LTDA;38;127680.01000000001;3360.000263157895
378;5773e154c15b728954c59ba4b6df147f2fe5b4f3ba6c0b313f07e81ba02d80b3;***.882.126-** - LAZARO SOUTO DE LIMA JUNIOR;1;500.0;500.0
379;57c4e6040e85a79ab3aba6ef86bd44e8be7e52cfe6a3c50750e05ea497bbcd65;***.864.256-** - ALINE DE OLIVEIRA BRAGA;10;3788.44;378.844
380;58.402.591/0001-03;58.402.591/0001-03 - GM DIESEL LTDA;1;1700.0;1700.0
381;58.430.031/0001-62;58.430.031/0001-62 - 58 430 031 CARLOS HENRIQUE DA COSTA LEAL;1;450.0;450.0
382;58.543.909/0001-76;58.543.909/0001-76 - ANGULAR SOLUCOES EM DISTRIBUICAO LTDA;2;41120.0;20560.0
383;58.557.371/0001-59;58.557.371/0001-59 - D & G AUTO ELETRICA LTDA;1;340.0;340.0
384;58.765.859/0001-71;58.765.859/0001-71 - RR JUNIOR ENGENHARIA LTDA;4;489866.19000000006;122466.54750000002
385;58.986.671/0001-53;58.986.671/0001-53 - EIXO TRUCK SUSPENSOES LTDA;4;10008.0;2502.0
386;5830c95ca8cb5ed2d21206b4461383452479582fef5da5ccaef8f123779f7531;***.618.646-** - ACIR JOSE DOS REIS;5;921.97;184.394
387;59.066.063/0001-93;59.066.063/0001-93 - 59.066.063 MAIKE NUNES SILVA;2;24644.1;12322.05
388;59.371.293/0001-66;59.371.293/0001-66 - 59 371 293 MAX BRAGA DA SILVA;118;12570.0;106.52542372881356
389;59.468.510/0001-30;59.468.510/0001-30 - JCLL COMERCIO LTDA;9;12176.0;1352.888888888889
390;59.622.661/0001-00;59.622.661/0001-00 - 59 622 661 PAULO JULIO DE MORAIS;1;7700.0;7700.0
391;59.632.632/0001-10;59.632.632/0001-10 - PRIMUM COMERCIO DE IMPLEMENTOS LTDA;2;34000.0;17000.0
392;59.826.721/0001-06;59.826.721/0001-06 - 59.826.721 RAGNES DONIZETTE DE OLIVEIRA;1;132006.0;132006.0
393;59249e11f500048e6c8787771c8aaaccee51acd1deabc44f6b9c9c3945fc0a23;***.037.036-** - DOUGLAS MAGALHAES DE LIMA;5;76994.0;15398.8
394;593248ab42ffec09327c4ef5723e369a00d9ec69d536322a51498495a444a56d;***.953.706-** - ANDREIA ELIANA DA SILVA FIRMES;2;182.07;91.035
395;60.008.494/0001-82;60.008.494/0001-82 - 60.008.494 NUBIA ARAUJO PIRES GOULART;1;950.0;950.0
396;60.746.948/0001-12;60.746.948/0001-12 - BANCO BRADESCO S.A.;1;6909.0;6909.0
397;60.749.000/0001-10;60.749.000/0001-10 - 60 749 000 GUILHERME HENRIQUE BRAGA PEREIRA;1;1700.0;1700.0
398;60.915.736/0001-11;60.915.736/0001-11 - CAMPOS SOLUCOES ATACADISTAS LTDA;2;1340.0;670.0
399;60e9e66ac1b0a8cf096af8679f57a13f3deb18b4c4daf29fe434a2505be0db40;***.651.306-** - JOSE ARRUDA DE MAGALHAES;5;65411.5;13082.3
400;61.195.963/0001-82;61.195.963/0001-82 - 61 195 963 DAVID CHASTER SILVA;2;171875.0;85937.5
401;61.223.068/0001-24;61.223.068/0001-24 - GRAF-TECK LF LTDA;27;41274.52;1528.6859259259259
402;6138e5d996ababb55e7a5743e99f3aace9846d8296e913c6b1467e1fc15d283c;***.108.106-** - ALINE FERNANDES DA FONSECA;1;353.6;353.6
403;61bfd09a6eb91cfb5cf149db3e7a0ad58ff455666a5750949678ab6d399e5757;***.144.454-** - ADEILMA MARIA DA SILVA;1;314.1;314.1
404;62.170.286/0001-00;62.170.286/0001-00 - 62.170.286 ELIESER NUNES LOPES;2;84898.03;42449.015
405;62.234.516/0001-58;62.234.516/0001-58 - PONTO OFFICE BRASIL LTDA;6;19497.84;3249.64
406;62.349.676/0001-42;62.349.676/0001-42 - 62.349.676 WANDREY CONSTANTINO DE PAULA BOUCHER;21;53449.9;2545.2333333333336
407;62.620.335/0001-60;62.620.335/0001-60 - 62.620.335 SEBASTIAO WELIX DUARTE;5;1813.22;362.644
408;62.626.636/0001-09;62.626.636/0001-09 - 62 626 636 DOUGLAS MAGALHAES ROCHA;4;17900.0;4475.0
409;62.666.204/0001-13;62.666.204/0001-13 - AUTO MECANICA CANAA LTDA;1;1385.0;1385.0
410;63.236.381/0001-22;63.236.381/0001-22 - FERNANDES FERREIRA TRANSPORTES LTDA;3;200357.03;66785.67666666667
411;63.338.242/0001-00;63.338.242/0001-00 - 63.338.242 LUIS FERNANDO FURTADO MOREIRA;2;92424.11;46212.055
412;64.102.508/0001-83;64.102.508/0001-83 - COMERCIAL AMARAL & SILVA PARANAIBA LTDA;4;33302.0;8325.5
413;64.711.954/0001-95;64.711.954/0001-95 - 64.711.954 SAMILA DOS SANTOS;2;297.8;148.9
414;64.952.393/0001-16;64.952.393/0001-16 - EDITORA NUCLEO LTDA;12;455490.0;37957.5
415;641f34317d21ce3ef0c4ac9d811e58f0708416dc350ae1b82058911236224a28;***.818.216-** - THALYTA DAYANE SILVA;2;1015.51;507.755
416;64886d8459051506c1a9b57935f81f584b5cb00872be598fc60b83bc204725f6;***.757.036-** - MARCONI ALVES DE OLIVEIRA;5;10824.67;2164.934
417;64c1bceef83419fc9fc6b658679d2476056c880aaf887fc2feaaf510aa35f98d;***.390.296-** - ANTONIO CARLOS GOMES;5;71255.61;14251.122
418;65.122.590/0001-70;65.122.590/0001-70 - DUARTE DENTAL EIRELI;3;15893.48;5297.826666666667
419;65.131.737/0001-99;65.131.737/0001-99 - 65.131.737 VALDEMAR ALVES NETO;3;163729.6;54576.53333333333
420;65.326.563/0001-10;65.326.563/0001-10 - RETIFICA J E LIMITADA;1;1063.0;1063.0
421;65.434.585/0001-01;65.434.585/0001-01 - CICCI DISTRIBUIDORA LTDA;4;760.0;190.0
422;65f5327a6fd0c8c88ed7835f192636b3ee54d4b14ce56c5ad944ef2e8d42ceda;***.352.716-** - ROGERIO EUSTAQUIO RESENDE;1;6300.0;6300.0
423;66.210.775/0001-08;66.210.775/0001-08 - 66.210.775 DAYANE MOREIRA DA SILVA FLORO;1;525.0;525.0
