;desDocumentoFornecedor;desAgrupamento;numberOfTransactions;committedValue;averageReceived
207;3f0b4ccca8b26d923573f770833567a26d89d8b818be1f4b8848c0ce9dbe59a2;***.391.306-** - ANTONIO MARTINS ROSA VIEIRA;3;250.82999999999998;83.61
208;40.328.842/0001-91;40.328.842/0001-91 - 40 328 842 GUILHERME TADEU ALVES DOS SANTOS;1;2300.0;2300.0
209;40.432.544/0001-47;40.432.544/0001-47 - CLARO S A;1;25.92;25.92
210;40.563.839/0001-52;40.563.839/0001-52 - SYLAS AMARAL DE OLIVEIRA 07561931689;1;900.0;900.0
211;41.230.162/0001-01;41.230.162/0001-01 - TERRITORIO HV VENDA E LOCACAO DE EQUIPAMENTOS HOSPITALARES E;1;35300.0;35300.0
212;41.402.813/0001-95;41.402.813/0001-95 - EXATA MATERIAIS ELETRICOS LTDA;1;1875.0;1875.0
213;41.867.748/0001-73;41.867.748/0001-73 - SEBASTIAO JOSE MOREIRA CPF: 580.980.116-15;3;21137.0;7045.666666666667
214;42.077.090/0001-69;42.077.090/0001-69 - TI SISTEMAS LTDA;1;6500.0;6500.0
215;42.258.967/0001-18;42.258.967/0001-18 - JOSE ALEXANDRE ROSA CAIXETA 06780887641;1;3500.0;3500.0
216;42.651.918/0001-40;42.651.918/0001-40 - ACA COMERCIO LTDA;1;1988.45;1988.45
217;42.962.199/0001-89;42.962.199/0001-89 - EBENEZER SOLUCOES EM TECNOLOGIA LTDA;3;26180.0;8726.666666666666
218;4243293b5036c49b0a3cf39f9351e8b4adbee4a02a9d9458a1fd4c55ee43fb58;***.891.976-** - MARCILENE LACERDA DE SANTANA;1;83.61;83.61
219;43.573.889/0001-09;43.573.889/0001-09 - PROVIDE HOSPITALAR LTDA;1;944.0;944.0
220;430821522646c1b7f8f1f48d0d563bc1fa77e08ec1af341790d392facf9d2c1c;***.887.186-** - VANDA RODRIGUES FERREIRA;1;58.99;58.99
221;44.512.019/0001-92;44.512.019/0001-92 - CL IMPERMEABILIZANTES LTDA;1;1600.0;1600.0
222;44.603.028/0001-99;44.603.028/0001-99 - FAVORITA ATACADO E VAREJO LTDA;3;12305.52;4101.84
223;45.053.942/0001-76;45.053.942/0001-76 - MATHEUS COMERCIO ATACADISTA LTDA;1;5200.0;5200.0
224;45.450.777/0001-96;45.450.777/0001-96 - CARLOS ALBERTO DE OLIVEIRA CPF 105 011 766 24;2;3600.0;1800.0
225;45.591.820/0001-33;45.591.820/0001-33 - 45.591.820 LUIS HENRIQUE DE SOUZA BRAGA;2;0.0;0.0
226;45.638.899/0001-00;45.638.899/0001-00 - LUIZA CRISTINA RIBEIRO DE MELO 12895964688;1;1239.0;1239.0
227;45.685.588/0001-00;45.685.588/0001-00 - FIGUEROA GOMES COMERCIAL LTDA;1;1584.0;1584.0
228;45.757.571/0001-03;45.757.571/0001-03 - BATUTA DISTRIBUIDORA LTDA;2;8315.2;4157.6
229;45.769.033/0003-09;45.769.033/0003-09 - DROGARIA E DRUGSTORE SAO GOTARDO LTDA;1;477.0;477.0
230;45.955.633/0001-91;45.955.633/0001-91 - CONSORCIO CEMIG SIM GD III;18;260400.0;14466.666666666666
231;458eb89756a70e4ef58c40a835b44fe16ca76b3fbf6efd79aa9e4f149e752107;***.026.136-** - JOÃO BATISTA ALVES;1;643.5;643.5
232;45f554ba9b1ff59d0934f39152b47dce20aff39f362a34edc5cde0d3cee7e934;***.677.616-** - CARLA MARIA DE LIMA MARRA;1;393.6;393.6
233;46.640.508/0001-55;46.640.508/0001-55 - CAIXA ESCOLAR VEREADOR WILTON AMORIM DE MATOS;1;3000.0;3000.0
234;46.731.168/0001-78;46.731.168/0001-78 - PH EMBALAGENS ARTIGOS DE PAPELARIA E PRESENTES LTDA;2;616.0;308.0
235;46.731.632/0001-26;46.731.632/0001-26 - TURBO SERVICE LTDA;58;105830.0;1824.655172413793
236;47.050.417/0001-22;47.050.417/0001-22 - PRESTADORA DE SERVICOS DO PORTO LTDA;1;90706.62;90706.62
237;47.695.681/0001-13;47.695.681/0001-13 - JOSE MARTINS TRANSPORTE ESCOLAR LTDA;3;16645.82;5548.606666666667
238;4732930b64daeb7e55fed50724b178bdba959ef39023c5707ac9130458b3db6c;***.422.296-** - JOSE BALTAZAR CARDOSO;1;319.2;319.2
239;47e7c4b27b03c93c3ef1fd068a2565f62bfb2a01abd36bd6e26f593f6da7cea1;***.147.206-** - LUCIMAR NASCIMENTO GONCALVES;1;0.0;0.0
240;49.013.630/0001-90;49.013.630/0001-90 - CONSTRUTORA E SERVICOS LJ LTDA;1;281227.5;281227.5
241;49.123.507/0001-21;49.123.507/0001-21 - 49 123 507 TATIANE GONCALVES COELHO;5;2860.0;572.0
242;49.335.311/0001-09;49.335.311/0001-09 - BRINDES PROMOCIONAIS LTDA;4;15317.6;3829.4
243;4a0207b2a0f291c9c20a39c082d6494c9c87c90cc70daf4d1972a92b2b9bbef4;***.195.186-** - FLAVIO ANTONIO SILVA DE DEUS;4;469.25;117.3125
244;4b0148010cb5ff3f285fc2c32d37508d320f242939637d1131cc055a8bc0be8b;***.694.926-** - ALBERTO COSTA DOS SANTOS;1;88.49;88.49
245;4d0ffe1d1941a1bb060852bd8d9ef72e8d9492512d440ab237fce6f25e4695d9;***.492.774-** - JOSE PEDRO AIRES NETO;2;188.78;94.39
246;4d20f5185e8c91af9a4fa7f4f0c146213bf2700f429eee81b86a277067ab8d6d;***.306.106-** - CLEVER FERNANDES DOS REIS;6;2163.0;360.5
247;4dcf2d9a1f3a5f83aa02da5cea8420c64fa0b25e7a3974b5dae67b97a9e32aef;***.502.006-** - JULIANA SEMBRANELI DA MOTA;3;261.13;87.04333333333334
248;4f2878be48d5008ce009f2f761a9690b93f5296902621362fe22064688d7e100;***.613.936-** - NEUSA ELIANA SILVA;2;241.87;120.935
249;50.181.669/0001-03;50.181.669/0001-03 - ASSOCIACAO LAGOENSE DE PROTECAO ANIMAL;1;7500.0;7500.0
250;50.429.810/0001-36;50.429.810/0001-36 - SAPRA LANDAUER SERVICO DE ASSESSORIA E PROTECAO RADIOLOGICA;1;1685.76;1685.76
251;51.216.461/0001-37;51.216.461/0001-37 - KTI PECAS E ACESSORIOS LTDA;2;1817.3600000000001;908.6800000000001
252;52.188.110/0001-22;52.188.110/0001-22 - CONECTE-SE BRASIL CONSULTORIA EM EDUCACAO E TREINAMENTO LTDA;1;15625.0;15625.0
253;53.432.883/0001-75;53.432.883/0001-75 - SANDERSON S. VILHARGA LTDA;1;5000.0;5000.0
254;54.831.718/0001-59;54.831.718/0001-59 - INFOPATOS PRODUTOS DE INFORMATICA LTDA;4;14309.0;3577.25
255;54186acecde17fea5c98d2e12769411ee1e629b0ab69b65cfa3a43a4cabc2533;***.938.436-** - ANDRE LUIS RIBEIRO SANTOS;1;129.78;129.78
256;55.491.907/0001-92;55.491.907/0001-92 - CRIATIVA PRODUTOS LTDA;1;2499.34;2499.34
257;55.616.060/0001-25;55.616.060/0001-25 - HR PARAFUSOS E FERRAGISTA LTDA;1;290.0;290.0
258;55.757.351/0001-33;55.757.351/0001-33 - LAGOMOLAS LTDA;4;1658.0;414.5
259;55.842.135/0001-96;55.842.135/0001-96 - 55 842 135 ADILSON CAETANO DE ALMEIDA;1;3240.0;3240.0
260;55b7aa0d63fde095d35ef1a6a1b443c780b650ef30cacf0ed3e2c1957bb23ca0;***.588.616-** - WELLES RODRIGO DE LIMA;21;5998.32;285.6342857142857
261;57.255.700/0001-44;57.255.700/0001-44 - AGUA PURA FILTROS E REFRIGERACAO LTDA;1;1600.0;1600.0
262;57c4e6040e85a79ab3aba6ef86bd44e8be7e52cfe6a3c50750e05ea497bbcd65;***.864.256-** - ALINE DE OLIVEIRA BRAGA;32;10175.14;317.973125
263;57cebc0a3e3459662dd734429fc1cd1644fc5fccb2d82f8cf916e82adf1fe3ea;***.859.911-** - LUCIA HELENA PALHARES LIMA;4;504.64;126.16
264;58.402.591/0001-03;58.402.591/0001-03 - GM DIESEL LTDA;9;10650.0;1183.3333333333333
265;58.430.031/0001-62;58.430.031/0001-62 - 58 430 031 CARLOS HENRIQUE DA COSTA LEAL;1;1000.0;1000.0
266;5830c95ca8cb5ed2d21206b4461383452479582fef5da5ccaef8f123779f7531;***.618.646-** - ACIR JOSE DOS REIS;5;516.5999999999999;103.31999999999998
267;58509a2df9267c2172b62e689980a3dcac36984f2efd550a7a7dda707e1b4978;***.750.046-** - VINICIUS DE LIMA BRAGA SANTANA;2;147.48;73.74
268;58ceff0acb9db21ee65198ddcbe5bfeb278496717cc8d8b3ed39348a151907ac;***.472.336-** - FÁBIO ROSA CAIXETA;1;194.67;194.67
269;59.009.916/0001-55;59.009.916/0001-55 - MVCAD INFORMATICA LTDA;2;7123.0;3561.5
270;59.371.293/0001-66;59.371.293/0001-66 - 59 371 293 MAX BRAGA DA SILVA;77;13270.0;172.33766233766235
271;590b90914d0f9ef00b101a222e587302b334805a81a83508f287a1c87f5dce43;***.353.566-** - KARLA MARINA SOARES FERNANDES;2;224.17000000000002;112.08500000000001
272;593248ab42ffec09327c4ef5723e369a00d9ec69d536322a51498495a444a56d;***.953.706-** - ANDREIA ELIANA DA SILVA FIRMES;3;177.49;59.163333333333334
273;5b7f2ef63f0a94b0deaa6e672f2f18cd14e11efe5e3d2797096ec833b57aa4ed;***.338.536-** - DORACI FERREIRA MACHADO;1;49.5;49.5
274;61.175.483/0001-50;61.175.483/0001-50 - 61 175 483 LUIS HENRIQUE DE SOUZA BRAGA;22;22160.0;1007.2727272727273
275;61.223.068/0001-24;61.223.068/0001-24 - GRAF-TECK LF LTDA;2;21930.0;10965.0
276;61.403.370/0001-64;61.403.370/0001-64 - MIRNA SCALON CORDEIRO LTDA;1;12750.0;12750.0
277;616ce71952f77f7fd7c3169c8a0d465ce1f56d2e3bfc11377eee7f9e055fd344;***.790.426-** - HENRIQUE SOARES BRAGA;1;214.0;214.0
278;62.234.516/0001-58;62.234.516/0001-58 - PONTO OFFICE BRASIL LTDA;1;4760.0;4760.0
279;62.349.676/0001-42;62.349.676/0001-42 - 62.349.676 WANDREY CONSTANTINO DE PAULA BOUCHER;20;17675.0;883.75
280;64886d8459051506c1a9b57935f81f584b5cb00872be598fc60b83bc204725f6;***.757.036-** - MARCONI ALVES DE OLIVEIRA;6;3129.44;521.5733333333334
281;66.582.784/0001-11;66.582.784/0001-11 - NTI Brasil Solucoes Ltda;1;42061.0;42061.0
282;66b3b09e0331cc55d7cf3b12fab27c29a6654181aa31b7f710a69a109082c901;***.084.666-** - JANAINA FERNANDES ALVARENGA;3;153.38;51.126666666666665
283;66f6f6ae7bfa8e25459aee61a62cfebe2d8611cb806e7f46f6f134e906861e83;***.560.906-** - LAZARINA NUNES DE MELO;2;100.80000000000001;50.400000000000006
284;67bdee9eb552d886a7fbe7dddbbf9728a8895bd8418b857ec11b956776b131fb;***.430.266-** - JULIA TAVARES RIBEIRO SANT ANA;1;85.97;85.97
285;69469607500270c3acc435f44ee252a4583f68358cdede72654b0a40b1342612;***.974.986-** - CARLOS ALBERTO COELHO;2;131.95;65.975
286;6df319f364703626834b4cb531013dc4d9ba26d87642beebe7e80f16f25422ab;***.822.206-** - SONIA BRAGA DOS SANTOS SOUZA;2;228.95999999999998;114.47999999999999
287;6ea64432da291cf0ae52cdb77877fd01d5f61a0a72f49f89388cb7caa48b15a5;***.320.576-** - MARCELO DOMINGUES VIEIRA;31;14156.910000000002;456.6745161290323
288;6eaac054eb77b09c47eb1160bf987407c6398d557f1c3fce39fc674fa64d28ac;***.798.696-** - BEKIANE KATHIUCE FERNANDES SANTANA;2;783.6;391.8
289;6f34ba8d0306ba7882e75152bef11f38a08551bde404336c0665a8884df229fd;***.785.816-** - ANA PAULA OLIVEIRA FONSECA;1;94.39;94.39
290;6f5af6784d989938de961fea343eed48e2d0f6a8045fa9cd19541d4971316ac2;***.502.176-** - ERILDA DE FATIMA GONTIJO;1;476.65;476.65
291;6fed10da22021f9011473f7b63243efcb2217fe4fe0dee9a4cac6669ec0ca79b;***.322.646-** - PAULA HELENA APARECIDA NUNES;2;120.0;60.0
292;70b814dd46ac2c9454f799803e69ee1d4a8af8fdb065231260997038d9bad81d;***.236.066-** - ANA CLARA FONSECA CARNEIRO;1;115.3;115.3
293;71.208.516/0001-74;71.208.516/0001-74 - ALGAR TELECOM S A;1;0.0;0.0
294;71.476.089/0001-05;71.476.089/0001-05 - JOSE OMAR FERREIRA VINHAL;2;444.99;222.495
295;71cd742fb944fa145274dbff74e91daaec0d473c87a97b68444ff139b640e015;***.212.096-** - PAULO HENRIQUE RAUSIS NASCIMENTO;1;1092.02;1092.02
296;71f25e949f2e48c3e81a4eb44428b4d762d5b555252e03980f9ff2e36186b9e7;***.553.986-** - ALFREDO GONCALVES CARNEIRO;35;16601.46;474.3274285714285
297;724a9101c02c6466870cc0158e645e78f265dc1a3b9f651ff3c3adf2bcffbecb;***.230.438-** - ADAUTO PEREIRA DA SILVA;10;3382.92;338.29200000000003
298;73.471.963/0130-44;73.471.963/0130-44 - SENAT - SERVIÇO NACIONAL DE APRENDIZAGEM DO TRANSPORTE;2;3520.0;1760.0
299;73.856.593/0010-57;73.856.593/0010-57 - PRATI,DONADUZZI & CIA LTDA;1;9.71;9.71
300;73b0e82bc4b231bd25f595cfeeefad63110aeff02d04994457e27a481307406b;***.741.176-** - GRAZIELE DOS SANTOS OLIVEIRA;2;349.4;174.7
301;73eb27e7aec6e35729355dd6fa3738f534cf8d94791bd14ca82db0ccb5408ee9;***.069.476-** - LUCAS DOS SANTOS PEREIRA;1;4500.0;4500.0
302;7616745fde55c75416092280aa18398a63bf0324786335db2fbf5128662b5a62;***.352.666-** - DAVID CHASTER SILVA;1;7475.42;7475.42
303;76778fe6bbd416a1cf45c69e1213ee6e3ba0d138278fe70dfc578e2d830a4dc6;***.304.906-** - ELVES CARLOS BORGES;3;1180.8000000000002;393.6000000000001
304;78fa34e0f2a7c815b2020e9c8f0be710fec533dc74e9691919382b1a8e0ee4d1;***.123.756-** - ROSANA APARECIDA FERNANDES BRAGA;2;153.38;76.69
305;79f93956e91b34e11f6e46b33d102b5a70551f7412cd6249ec8741cde4f470a2;***.096.786-** - MARCILENE MARIA DE LIMA;2;129.78;64.89
306;7a54653803b68bd211ddc21fe5d9fbd78215d3d56c0863690d4c207c91a413b9;***.849.796-** - SILVANIA SOUZA DA SILVA SANTOS;2;1061.83;530.915
307;7a8b6d3ebc19e0a45f33b05c48097c8c0b4d8f94f7f564393671feb5e22c30af;***.618.246-** - EDIENE CORREIA DE LIMA;1;195.0;195.0
308;7b91eadb699321cf5d7dc9e5b1800ccb5d5b59554e70f3c9eb25783f47b591a7;***.704.116-** - GEOVANA MACHADO SANTANA;1;19.99;19.99
309;7e9055882dfb83df8e6e31a9d48bc5bad21c3a1c1241df058fac7b3cec714e15;***.416.586-** - MARFISA DOLORES RIBEIRO;6;2138.2000000000003;356.36666666666673
310;804303981a619db260d15beed33613466542768a5061ce065fc592d524e4c479;***.090.106-** - JOAO VITOR SOARES DO CRATO;1;129.78;129.78
311;8077be070d78d77a983b8470d3fab75f07acf7e0acc3d19496d0a3e7a6ff25e8;***.028.206-** - JOSE WILSON AMORIM;25;19957.31;798.2924
312;83f0dff3f66cb35b432f4d6d70eef8dac9b3187a8db66955f6e086dcc21a04f2;***.516.996-** - SUZY  HELIA FRANCISCA RODRIGUES;1;574.71;574.71
313;850e731984e84aa1f5862631dead6b54083856c791080875291cb330583a788f;***.343.346-** - MARIANE BUZINATO BRAGA;1;233.6;233.6
314;86.610.706/0001-90;86.610.706/0001-90 - ELÉTRICA POLIGONAL LTDA;2;2418.7999999999997;1209.3999999999999
315;86.619.905/0001-60;86.619.905/0001-60 - FABRICA DE DOCES AVEMIL LTDA;1;8100.0;8100.0
316;86e6b139009a9554c6bff5367064c3ba89f282e5c523935d408e8bb39892b0ac;***.655.986-** - DEBORA CAROLINE VITORINO SILVA;1;628.2;628.2
317;8ab0afc770e79a515aa4ea5aae6e946fef72c6251d15c5e0e3f7023da1300b4b;***.356.996-** - PAULO HENRIQUE PEREIRA ROSA;12;4029.8199999999997;335.8183333333333
318;8be2a1923cee89e3bf2067d1bc60e120307b736120875f00cf31605307c99eae;***.455.336-** - REGINALDO RIBEIRO DA SILVA;1;172.42;172.42
319;8ce4267681152139a696a7f3712ef6247bb2c5d3fb67d79053cab7f7ef408258;***.071.016-** - JOSE JUNIO MARTINS;1;305.92;305.92
320;8e0d45056d2d55c0bea813f9afa56ba280db4689c67ba72e3fa9de8772d1a334;***.305.946-** - CLAÚDIANA ABADIA DE LIMA;1;58.99;58.99
321;9031e690d49b04662b143965635f0c809edd2eb8d94fef5866f9a1728c42f348;***.878.606-** - HELIDA DE FATIMA BORGES ANDRADE;1;600.0;600.0
322;92daaee402cecc18b43f00796e406465729a18ee939d07f227b889b847609988;***.714.316-** - JOSE SEBASTIAO DE PAULO;1;781.76;781.76
323;9356b9587581408a43c8092c69a910fdf3598867b14021b9e11fad3a663f2ca6;***.881.066-** - CRISTIANO RODRIGUES DE AZEVEDO;25;11056.87;442.2748
324;948a42fec5e6fc77d2281b2f9bcd4075868db9243fd727bbd6a503870f069b75;***.143.176-** - MARIANA ROBERTA PEREIRA DE SOUZA;2;6500.0;3250.0
325;97a071d5bb0fa2db190754ed3bc168d9d7bd638f3ccad16837ec162ba3e41ec4;***.797.216-** - LEONARDO PINHEIRO DE AMORIM;4;233.6;58.4
326;989a7729ac7c6584582020fcd0f24a8affb97ab1f5162bed307592d264273a25;***.320.836-** - VINICIUS DIOGENES MAIA;1;2500.0;2500.0
327;98f835bd1696af93e5ab0ba89ef9e6ea3b51eb6e72a13fc872adf77f237cdeb7;***.421.136-** - ENOS JOSE BRAZ DE SOUZA;1;1538.62;1538.62
328;99016adbc4028aadd5c0f0a6461553b76a73ad68b475e3c6fd028f6116db7970;***.107.566-** - CINTIA CRISTINA SANTOS MELO;1;131.03;131.03
329;9a342eef5589ad37ea966ef68ec87ab8e3fbecbb4344c5ce53a1f17f559f2654;***.620.626-** - ROSIENE REGINA ROSA;3;1181.0;393.6666666666667
330;9cb2c9b28312a987ae8f7ceb82cad74e18daa1b6e3932dcf9d4f20750fded6e4;***.121.896-** - JOSE DOS REIS RODRIGUES;1;333.6;333.6
331;9db846709ca7c0cf87a6b88e4f03ede6d76bfd8a1f76402c9ef53cafab3f1c52;***.343.736-** - ROBERTA FARIA DA MOTA;2;121.9;60.95
332;9dc81d8261903579c036b96764905cef6f43f27dcb9c03a98775e6efc5caac43;***.949.766-** - OLIVIA LARA FERREIRA;1;4000.0;4000.0
333;a0db0a6a13a2f6ac7f36124ba0d40a4504ab9bf2402f069b03c9dda14e0783ae;***.545.286-** - JESUSMAR VASCONCELOS DE LIMA;6;430.35;71.72500000000001
334;a1b62ec19084cb112f4521f7769b5075805f37d8c7d8cc59049615ee1913f07b;***.966.042-** - LAURA LUIZA GONCALVES;8;782.45;97.80625
335;a1b7ac74379cc187745419c40f443329214fe572df5615467fe4bd4415ccce05;***.239.076-** - LUANA DA SILVA COTA;5;869.63;173.926
336;a1d60a14fe8811ddd2d89076e154f0115aa6a042389ed01493ed00321faa05c1;***.469.746-** - MARCIA RODRIGUES GOMES;1;33.6;33.6
337;a3b2c5c8e5fda7cf0f919d6ba02cc6625fb51f91f11afc93d6196368605633ff;***.038.936-** - STANLEY HARRISON FELICIO;7;1200.54;171.50571428571428
338;a3fe4300bd4383221199fb931d55daee73ba21576f931e018f91bf1f580b87e7;***.229.766-** - DANYANE SOARES DE ARAUJO;1;373.6;373.6
339;a4dbc2b52661a23bd3cb2657f4b9502673ba52e349723383a0129e0fc0decd3d;***.208.626-** - NELSON CARLOS COTEGIPE SILVA;2;306.0;153.0
340;a5c54163b69e9368d7a6864f024ca5afbf841c0395daa32d911f0dc81307c991;***.150.136-** - DAIANE RIBEIRO DA SILVA;2;184.8;92.4
341;a638265d4a7f40c2a8b3b9053ee6e3b6221e0f34fcf587928df212cf6b33c36c;***.185.556-** - FERNANDO SOUTO DE LIMA;1;47.19;47.19
342;a6fa276df771227d9f3b298b1434275c7aaa1e5d5b91b370df646ede0e4a0642;***.672.186-** - NIDIA RIBEIRO DE LIMA;1;75.97;75.97
343;a73a5befe393c851c0730c210cce5ca85f504aa61f11468c5cc78b00b0a77143;***.281.206-** - MARLENE MOREIRA MARQUES;1;50.4;50.4
344;a7c00d8be9c04005597dc39e823a70d5d41e2e3a31b4d134bc1cc1919675cbb5;***.843.566-** - GABRIELLY LORRANY CARNEIRO AMORIM;1;566.31;566.31
345;aa487a8eeeb40656c9391bbade047aff9ed361e330ccd955c59b0bed93a9c2e6;***.687.306-** - CAMILA MELO BRAGA;1;54.97;54.97
346;ac1078b70d618c6089005e289d52b48a33ad07cf71715a4426525132b7f2e322;***.355.243-** - DALVANIRA FERREIRA RIBEIRO;1;58.99;58.99
347;ad4ed860a6113f53ed1b7ba89890a14a9f4859b3ba735ee5883b9e953a369824;***.264.046-** - DALILA ONOFRA NUNES;6;2008.0900000000001;334.6816666666667
348;aeeccca78aa2a48e16a61d0bb49d4c34c619b93f3851eb691048d7c3fd769cbc;***.491.936-** - ISAIAS ANTÔNIO ROSA;1;16.8;16.8
349;b4184780cf7afbee9387948ebd95c386282689e9fc3096cda227c2b7aa66f28d;***.704.781-** - CAROLINA LIMA DE FREITAS;2;10400.0;5200.0
350;b54034360e06edec350663790ee318c8194240c5345a0e75d6272f8b9ac0d916;***.692.736-** - NATAL ROSA MACHADO;2;3680.0;1840.0
351;b5771c8c8947eba314204ba1f990394d022048ec8b5980aebf011ca9c6cb1268;***.298.206-** - SABRINA DE SOUSA FERNANDES;2;67.2;33.6
352;b5916c24981fa6c55f88f3ca2006b6d4602761204d3fead7ea24322c57c8792f;***.034.526-** - ILMA APARECIDA MARQUES;5;3054.39;610.8779999999999
353;b65ae3b15ce689f118671678531416a5a42e76078764e9a309d86d250c04ddf7;***.553.486-** - MARIA DAS GRACAS BRAGA;1;195.0;195.0
354;b674a54ab18145bb610ba834b36437533f59801ef20c86aa04e8a9c5cd04d3aa;***.857.636-** - MARLON CESAR VIEIRA;12;6846.11;570.5091666666666
355;b99c6286ed32f5d5273f3ce437bd99192f8d11c9c4bc557e5f798274e851029d;***.218.326-** - TELMA LUCIA ALVES;1;792.0;792.0
356;bbb8c4b8ae78fdadfcdabb805510c6fd9a048bdd02285f1e9009a3d18de518ec;***.556.006-** - ADEMAR PEREIRA DE MELO;4;2169.2;542.3
357;bc9df2568f302847410db99c06cc3469c147d073d134b8d31c2f757bbe9f9b96;***.713.886-** - MIRIAM ALVES DOS SANTOS;3;2001.33;667.11
358;bca09e80ce34506129199eb56deb64a6baa53d76aeb71fd12dadeea2ba72e167;***.198.776-** - JAMES LUCAS DE OLIVEIRA;3;1132.62;377.53999999999996
359;be0202bbed97a119d9e8aa094bcf46e1784fa5ee2dca4819c51116969e454b35;***.463.516-** - CLENIO JOSE CARDOSO;1;94.39;94.39
360;bf2fa569f25781225fd5dcb676ef5aed3c8cad8655c57b106fa8f50399bde57b;***.066.026-** - WILLIAN JOSÉ MACHADO;19;8968.73;472.0384210526316
361;c2381da6ee071a5b89ee6b90c9e7aed966c939e6802705de94504f32e4e2d43d;***.588.846-** - ANA PAULA ALVES;2;574.23;287.115
362;c4622f2df8dbd8b58513034d510e91845f3f28d782e46a3e412e0665c30eb906;***.127.666-** - VERA LUCIA OLIVEIRA ABREU SILVA;1;44.24;44.24
363;c559d47d175fb60ef1151f243a9b657082e196f3595b6c13b397ef3cfa3bd72f;***.239.826-** - NATALIA MOREIRA DE LIMA;1;94.39;94.39
364;c6ab4ea66681f9196bd0c347b945348f2ab354bee1d6d5c40b63d58f14ca5c25;***.234.796-** - JOAO VICTOR VIANA DE ANDRADE;2;1218.18;609.09
365;c9220bdf429c59058e7ef28bd318ca662082d87e36a49f56c03a4adf4d614871;***.426.436-** - MYCHELLE DE LIMA BRAGA;3;300.86;100.28666666666668
366;c95bdbf519a16bb90cc32b0859ff842f49d68dd58bde32ee1a79c62491e8a871;***.725.746-** - MARCIO DA SILVA SANTOS;13;3195.03;245.77153846153848
367;c9d2fe038a56403e023015e6fa1d2a5048165611f08162129b7d58b19324b106;***.192.376-** - CARLA CRISTINA MACHAOD DE LIMA;2;206.47;103.235
368;ca26e3108e56ec210f422d666a13900745523286dba1bfa5a29a101ae7971d0c;***.611.826-** - NEIDE APARECIDA DE AMORIM;1;302.4;302.4
369;cbb999b07eacf203318dd11d6ab472bcfd91718ad397ce4914c10f39206619d6;***.448.226-** - ABADIA FERNANDES DE OLIVEIRA;6;4550.47;758.4116666666667
370;cbddfc780f71e21a7ba00e743315b825f68d78235170b0335fea4a7ee8349959;***.684.936-** - DALIANA MOREIRA NUNES;3;1326.1599999999999;442.0533333333333
371;ce23525bf729f2ffaf26ecaf09cc000064634e6de9c77c52f92c346482f415e0;***.818.936-** - ISTELA MARYS DIAS DE PAULA;2;0.0;0.0
372;ce5cf82861953da01dd972b81a4ce1a301a51dc0c05c39b040e29ebf1fc60395;***.194.846-** - LUIS NOGUEIRA DE CAMARGOS;2;588.6;294.3
373;ced12ac410eddb8c54bc1d0d39847057eaf44311decb80b4e463405baee6cea2;***.140.856-** - RENE ANTONIO RODRIGUES DE LIMA;16;4640.25;290.015625
374;d4396576649726b2028e872c290d22a020351df56d46a0cd9cb884c3c6321875;***.796.256-** - MICHELLE FRANCISCA DE OLIVEIRA;1;94.39;94.39
375;d4a78948979381bc34637f200d272b33a23b24ab29b1b51611a90ce892aed96c;***.068.866-** - EDIONA ROSA DE OLIVEIRA;1;566.31;566.31
376;d562ad5e70e4f5427f208903f41058fb613fa4cc16d60f87b71bfa7ca5e07fe8;***.609.156-** - ALVARINA BRAGA DOS SANTOS;1;99.0;99.0
377;d7d6fc9412359fa372e22b09e0a75fdc54a36e6bbed8cea193faa9c645c80921;***.217.656-** - OSWALDO CESAR COUTINHO JUNIOR;4;309.71;77.4275
378;d83d1839284aa7d7d80ec99d07d242bc3f46107f08abbc48d05745f294fbeb51;***.444.296-** - ONIVAL BERNARDES DA COSTA;26;11085.710000000001;426.3734615384616
379;d9dd323d1840d2390619ca5db3977420a4225e0767250d00c48ce33a5676d0f0;***.568.326-** - MARIA HELENA DE SOUZA MADEIRO;1;781.76;781.76
380;d9e79aa288252401848956726a01e3a259b54f1a2950ea8f24422708cb142d84;***.230.056-** - HONORINA MARFISA RIBEIRO;1;165.3;165.3
381;dacb88b66e8c8479b91116f64547ed398ac8cf2bab204550f87049bb8b97ef30;***.908.506-** - DILQUE ROCHA MOREIRA DE ARAUJO;6;643.5;107.25
382;dbd6f25d727769dd37707e2dd1ca13ed91a7fcb4eabf583c69b52476d8cbe4bc;***.093.636-** - JULIAN GONCALVES DA SILVA;3;25583.46;8527.82
383;dcafaa510e2c8760706579761efb3be0094d983f4d4f30fd602d03cdb64b02fb;***.429.801-** - ANA PAULA BATISTA DA MOTA;3;575.28;191.76
384;dd9b5e581ed656f67287dca0fefadcacb881471f4e0b2f6b92e484c86d95e234;***.420.936-** - RENATO JUNIO SILVA;2;149.09;74.545
385;de1e7505062065fe33ccad74bf3a312feec810fb9301c98a4f7cf4562bdd0e4b;***.742.496-** - PAULIANA APARECIDA FERREIRA DA SILVA;1;253.6;253.6
386;dec0550518da9e657d56e91af3df20d50b7dfb87d2f3dca70c693051241d11d5;***.619.266-** - SEBASTIAO ANSELMO GOMES DOS SANTOS;15;7635.36;509.024
387;deda5a9953ae83d8317e25dc8ad05a5f7d148e11ddd1c8590b0d3bb76589645e;***.527.286-** - SIMONIA OLIVEIRA DE SANTANA GONTIJO;1;69.97;69.97
