;desDocumentoFornecedor;desAgrupamento;numberOfTransactions;committedValue;averageReceived
207;23.426.176/0001-05;23.426.176/0001-05 - ALINE GABRIELE DA SILVA SERAFIM 09484913610;4;160500.0;40125.0
208;23.426.176/0002-96;23.426.176/0002-96 - RMA PECAS E SERVICOS PARA MAQUINAS E VEICULOS LTDA;25;504219.15;20168.766
209;23.484.444/0001-45;23.484.444/0001-45 - 3F LTDA;1;2997.0;2997.0
210;23.655.349/0001-67;23.655.349/0001-67 - PUMA MAQUINAS LTDA;1;48500.0;48500.0
211;2365262a29a6394efb7dfbe741c285872f37c54ecf93f0dbc9b55b955f34bc1f;***.890.746-** - CARLOS ANTONIO MACIEL;1;107339.44;107339.44
212;23e630aad02a75b63100dcf73dc8735eaaf4f1892887ac97854833f5e6e551e4;***.281.716-** - CLAUDIA DE FATIMA COELHO;1;330.6;330.6
213;24.096.709/0001-09;24.096.709/0001-09 - CR MONTEIRO PINTO APARELHOS AUDITIVOS LTDA;1;23000.0;23000.0
214;24.380.578/0020-41;24.380.578/0020-41 - WHITE MARTINS GASES INDUSTRIAIS DO NORDESTE LTDA;3;128961.67;42987.223333333335
215;24.501.724/0001-87;24.501.724/0001-87 - MAC COPIADORA E COMERCIO DE EQUIPAMENTOS ELETRONICOS LTDA;1;1550.0;1550.0
216;24.995.781/0001-60;24.995.781/0001-60 - CEDIP CENTRO DE DIAGNOSTICO POR IMAGEM DE PORTO VELHO LTDA;1;3894.48;3894.48
217;25.147.423/0001-60;25.147.423/0001-60 - ANDRE LUIS NUNES 04849233660;2;1920.0;960.0
218;25.387.671/0001-88;25.387.671/0001-88 - COOPERATIVA DE CREDITO DO ALTO PARANAIBA E REGIAO LTDA.;1;6311.16;6311.16
219;25.387.671/0004-20;25.387.671/0004-20 - COOPERATIVA DE CREDITO DO ALTO PARANAIBA E REGIAO LTDA;2;122.53999999999999;61.269999999999996
220;25.534.201/0001-08;25.534.201/0001-08 - BEM VIVER CLINICA MEDICA LTDA;1;9616.65;9616.65
221;25.895.533/0002-90;25.895.533/0002-90 - AUTO DIESEL SAO CRISTOVAO LTDA;55;324732.09;5904.2198181818185
222;25213f3f499bdc4cd7f9ff21fdcc11513f5f770f1c41d97c443038a9861f29c0;***.421.346-** - SEBASTIAO DOS REIS GONCALVES;2;4000.0;2000.0
223;259634cb0a22bcf8971f9856cf920c79bcf4881a933b19398b3fdac80c065eb3;***.782.486-** - CLAUDIA AURORA SOARES;4;780.0;195.0
224;26.110.916/0001-98;26.110.916/0001-98 - CASA DO ESTUDANTE PAPELARIA E LIVRARIA LTDA;25;46708.81;1868.3524
225;26.176.661/0001-66;26.176.661/0001-66 - BRUNA ALVES DE SOUZA;2;13504.0;6752.0
226;26.354.399/0001-00;26.354.399/0001-00 - MADEIREIRA PAIXAO LTDA;3;8425.2;2808.4
227;26.395.502/0001-52;26.395.502/0001-52 - DENTAL UNIVERSO LTDA;3;27927.629999999997;9309.21
228;26.525.513/0001-00;26.525.513/0001-00 - TURVOMED DISTRIBUIDORA E SERVICOS EIRELI;2;1097.18;548.59
229;26.808.324/0001-44;26.808.324/0001-44 - ALESSANDRO DE SOUZA FERREIRA 05274736696;3;695.23;231.74333333333334
230;26.820.900/0001-79;26.820.900/0001-79 - INFORMATICA PATOS LTDA;2;4150.0;2075.0
231;26e43ebd575b566d8609f0954b9db8494f63a388b9b58c4c2cfd64cdced4be5a;***.258.366-** - CLAUDIENE VIVIANE FERREIRA;9;20027.52;2225.28
232;27.340.141/0001-00;27.340.141/0001-00 - WILLIAN EUSTAQUIO DOS SANTOS 05192703638;2;8665.599999999999;4332.799999999999
233;27.359.089/0001-33;27.359.089/0001-33 - MACHADO DIESEL LTDA;4;13875.0;3468.75
234;27.469.763/0001-32;27.469.763/0001-32 - PLANARES CONSTRUTORA LTDA.;2;2000000.0;1000000.0
235;27.583.394/0001-04;27.583.394/0001-04 - EQUIPAMENTOS DE PREVENCAO CONTRA INCENDIO EXTINTEC LTDA;1;2015.0;2015.0
236;27.585.782/0001-24;27.585.782/0001-24 - ARAUJO & AMORIM PET SHOP LTDA;3;5865.78;1955.26
237;27.750.443/0001-56;27.750.443/0001-56 - CLINICA MD VIDA QUE SEGUE LTDA;1;9900.0;9900.0
238;27.845.560/0001-01;27.845.560/0001-01 - JOAO BRAULIO COMERCIO DE EQUIPAMENTOS ELETRONICOS LTDA;1;11972.0;11972.0
239;2784d257c17d2a8e8733e4e3c0c89b09dd407931604d7c66f6f52fa7f1333965;***.625.146-** - LANIO GOMES BRAGA;2;681.36;340.68
240;27ec0a2af8f045a7a34596a7e7122c4cd65c4841db59e704f6ca465a130cff3e;***.452.866-** - LUCIANA ALVES DE OLIVEIRA;1;294.75;294.75
241;28.254.519/0001-15;28.254.519/0001-15 - ACADEMIA TEOFILO PIAU LTDA;1;1800.0;1800.0
242;28.306.139/0001-87;28.306.139/0001-87 - GARAGNANI & GARANHANI LTDA;1;17700.0;17700.0
243;28.487.983/0001-51;28.487.983/0001-51 - BR LED MATERIAIS ELETRICOS LTDA;1;1571.82;1571.82
244;28.591.670/0001-49;28.591.670/0001-49 - VETSUL COMERCIO DE MEDICAMENTOS EIRELI;1;150.48;150.48
245;28.857.335/0001-40;28.857.335/0001-40 - MAXIMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRODUTOS;2;2639.6;1319.8
246;28.877.319/0001-19;28.877.319/0001-19 - PIETRA ODONTO IMPORTACAO E DISTRIBUIDORA LTDA;1;1220.0;1220.0
247;2891e3b8e1af4fd2589d23b10d6d189da2a638f8cfcabf96986f07077611183a;***.892.366-** - GESIO EUSTAQUIO DE MELO;2;57.9;28.95
248;29.013.780/0001-96;29.013.780/0001-96 - VISA INDUSTRIA ATACADISTA LTDA;6;208836.65000000002;34806.10833333334
249;29.126.669/0001-06;29.126.669/0001-06 - TREZE DISTRIBUIDORA LTDA;1;680.0;680.0
250;29.766.056/0001-33;29.766.056/0001-33 - CRISTIANO COSTA DOS SANTOS;1;172.95;172.95
251;29.953.468/0001-82;29.953.468/0001-82 - LICITARA COMERCIO DE MAQUINAS E EQUIPAMENTOS LTDA;1;4740.0;4740.0
252;29.979.036/0001-40;29.979.036/0001-40 - INSTITUTO NACIONAL DO SEGURO SOCIAL;727;1794654.06;2468.5750481430537
253;29.979.036/0092-88;29.979.036/0092-88 - INSS   INSTITUTO NACIONAL DE SEGURIDADE SOCIAL;1;73.16;73.16
254;2c50e7189028b7e8ecf9f33277fc039436d79251a48bfe9b8f7abdbbd4ca3ef1;***.409.116-** - MIGUEL RODRIGUES DE AZEVEDO;1;2000.0;2000.0
255;2ccf634c0fe1abb72b7d4c3989fa4623f1eb47b332a374c0e5f448886acccf89;***.509.626-** - MARCOS JOSE SOUTO;23;2916.74;126.81478260869564
256;2d711d4567ab46b18c4d391866d77e5566b0c04693d7bd300ccb1209e6287795;***.106.396-** - MARIANE SILVA FONSECA;2;200.2;100.1
257;2ff3230ba01c07148283ad856a3e4095e7464f0ba400e38a19ba293420688a03;***.668.356-** - ANTONIO FERNANDES DE MAGALHAES;5;5148.6900000000005;1029.738
258;30.123.415/0001-13;30.123.415/0001-13 - CESAR MOREIRA ALVES LTDA;1;7001.5;7001.5
259;30.228.556/0001-09;30.228.556/0001-09 - CAIXA ESCOLAR ANDRE LUIZ DE CARVALHO COELHO;1;3000.0;3000.0
260;30.231.147/0001-53;30.231.147/0001-53 - FB MAQUINAS E EQUIPAMENTOS PARA CONSTRUCAO CIVIL LTDA;2;4690.91;2345.455
261;30.450.537/0001-14;30.450.537/0001-14 - ADVICE MEDICINA E ENGENHARIA DO TRABALHO LTDA;4;133619.7;33404.925
262;30.519.308/0001-09;30.519.308/0001-09 - CAIXA ESCOLAR PROFESSORA DENISE LUISA DE OLIVEIRA;1;3000.0;3000.0
263;30.712.200/0001-38;30.712.200/0001-38 - ECQ COMERCIO E MANUTENCAO HOSPITALAR LTDA;1;33924.0;33924.0
264;30.804.862/0001-38;30.804.862/0001-38 - M F DE S NETO COMERCIO E SERVICO;5;7468.0;1493.6
265;30.827.499/0001-76;30.827.499/0001-76 - EQUILIBRIO SOLUCOES AMBIENTAIS LTDA;1;0.0;0.0
266;30003532a4ac790b3178fcb2b646dd9e7819a4a6b438f811dbca82b4dc4592f3;***.063.296-** - LORENA LACERDA ROSA;4;513.51;128.3775
267;30ae39da3f9154b1d6955f767ef9a9fa145feb7ad900a06cc1bfc05141880031;***.938.736-** - DANIL ANTONIO PEREIRA;2;2493.27;1246.635
268;31.014.540/0001-58;31.014.540/0001-58 - YALLAH BRAZIL LTDA;1;1822.0;1822.0
269;31.039.675/0001-78;31.039.675/0001-78 - MARILIA SINALIZACAO VIARIA LTDA;2;7714.0;3857.0
270;31.150.293/0001-17;31.150.293/0001-17 - SHOW ENGENHARIA DE SEGURANCA DO TRABALHO E MEIO AMBIENTE LTD;3;9235.0;3078.3333333333335
271;31.358.817/0001-60;31.358.817/0001-60 - CARBOY SERVICOS & COMERCIO LTDA;23;21147.0;919.4347826086956
272;31.564.729/0001-14;31.564.729/0001-14 - CARLI BATISTA DOS SANTOS FILHO 00916037142;1;56000.0;56000.0
273;31.637.545/0001-37;31.637.545/0001-37 - CAIXA ESCOLAR JOAO BATISTA BARROSO;1;3000.0;3000.0
274;31.695.856/0001-52;31.695.856/0001-52 - GAR SERVICOS MECANICOS EIRELI;1;2800.0;2800.0
275;31.868.626/0001-48;31.868.626/0001-48 - VRM COMERCIO E SERVICOS LTDA;3;6381.3;2127.1
276;32.502.709/0001-81;32.502.709/0001-81 - LABORLIFE MEDICINA LABORATORIAL LTDA;4;86631.0;21657.75
277;32.961.073/0001-36;32.961.073/0001-36 - INSTITUTO CFV CONSULTORIAS  CURSOS E MENTORIAS LTDA;2;23376.0;11688.0
278;33.075.863/0001-87;33.075.863/0001-87 - CONSTRUTORA SOBERANA LTDA;6;420661.21;70110.20166666668
279;33.083.045/0001-26;33.083.045/0001-26 - BRUNO DE OLIVEIRA MARRA ROCHA;1;2500.0;2500.0
280;33.484.825/0001-88;33.484.825/0001-88 - CONSELHO NACIONAL DE SECRETARIAS MUNICIPAIS DE SAUDE;1;400.0;400.0
281;33.863.833/0001-35;33.863.833/0001-35 - SMART DO BRASIL LTDA;1;140002.0;140002.0
282;33.900.052/0001-73;33.900.052/0001-73 - THAIS MARINA BATISTELI CAMELO MEDICINA LTDA;1;10000.0;10000.0
283;33df5f8cfbe81baadecb510e22ac1ddbe79f9abca5575859cd66e6f246c9914d;***.140.706-** - NORALDINO LUIS FERREIRA;2;8414.28;4207.14
284;34.026.911/0001-00;34.026.911/0001-00 - AMANDA A. DE ALMEIDA IMPLEMENTOS AGRICOLAS;1;1205.55;1205.55
285;34.028.316/0015-09;34.028.316/0015-09 - EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS;2;30000.0;15000.0
286;34.090.354/0001-96;34.090.354/0001-96 - CASA E COISA LTDA;4;7614.75;1903.6875
287;34.250.070/0001-10;34.250.070/0001-10 - QUASAR DESENVOLVIMENTO DE SISTEMAS INTELIGENTES DE GESTAO LT;1;48000.0;48000.0
288;34.444.108/0001-95;34.444.108/0001-95 - PLG DISTRIBUIDORA DE PRODUTOS HOSPITALARES LTDA;1;41000.0;41000.0
289;34.479.102/0001-53;34.479.102/0001-53 - NK MATERIAIS HOSPITALARES LTDA;6;2780.5;463.4166666666667
290;34.538.008/0001-28;34.538.008/0001-28 - VM PRE MOLDADOS E CONSTRUTORA LTDA;8;104121.29000000001;13015.161250000001
291;34.733.705/0001-30;34.733.705/0001-30 - POR SOL ENERGIA SOLAR COMERCIO DE MAQUINAS EQUIPAMENTOS E LO;2;7692.4;3846.2
292;34.937.148/0001-79;34.937.148/0001-79 - HIDRO TERRA SOLUCOES AGRICOLAS LTDA;3;6500.0;2166.6666666666665
293;342b82c865c9e87925a137c2ad39756e88e565ff73d00bf07e7d3b2385bf218a;***.174.956-** - SERGIO ANTONIO TEIXEIRA;1;84027.75;84027.75
294;35.369.795/0001-94;35.369.795/0001-94 - ANTERA SERVICOS E COMERCIO MAT ELETRICOS LTDA;1;9112.0;9112.0
295;35.992.000/0001-08;35.992.000/0001-08 - CONSELHO COMUNITARIO DE SEGURANCA PUBLICA DE LAGOA FORMOSA;2;903000.0;451500.0
296;36.574.431/0001-09;36.574.431/0001-09 - RB PRODUCOES ARTISTICAS LTDA;1;135000.0;135000.0
297;36.976.621/0001-52;36.976.621/0001-52 - NG COMERCIO E DISTRIBUICAO DE PRODUTOS DE LIMPEZA LTDA;2;11928.0;5964.0
298;37.052.351/0001-56;37.052.351/0001-56 - RM CULTURAL LTDA;2;35200.0;17600.0
299;37.085.959/0001-87;37.085.959/0001-87 - MC SONDAGEM E FUNDACOES LTDA;1;5430.0;5430.0
300;37.247.494/0001-13;37.247.494/0001-13 - NORTHWEST MAQUINAS E FERRAMENTAS LTDA;1;1999.89;1999.89
301;37.318.313/0001-00;37.318.313/0001-00 - OPERADOR NACIONAL DO SISTEMA DE REGISTRO ELETRONICO DE IMOVE;7;10039.039999999999;1434.1485714285714
302;37.656.670/0001-70;37.656.670/0001-70 - MARCELO ANTONIO FERREIRA 05835799659;1;5600.0;5600.0
303;37.673.034/0001-57;37.673.034/0001-57 - MA COMERCIO DE REFRIGERACAO LTDA;1;23099.89;23099.89
304;3718cf27f3036591d316711271d6a7da446665aa2466a171407e106cfaad88fd;***.944.756-** - NAYANE APARECIDA MATIAS DA SILVA;2;3933.34;1966.67
305;374e8fa496f474f96c2c1eadfba8ca0a83014ede9ff85fb7b5ec63c56c81faae;***.546.676-** - OMAR TAVARES FERNANDES;34;4186.48;123.13176470588235
306;377e6592041c77ca450abab5d4b2f227aff5944063ae6e7198a4bd528731550e;***.973.166-** - LAURA CRISTIANE DE OLIVEIRA;12;14850.0;1237.5
307;38.085.093/0001-77;38.085.093/0001-77 - ERICA MARIA GERALDO FURLAN;22;72032.02;3274.1827272727273
308;38.392.035/0001-96;38.392.035/0001-96 - MEDIACAO DO MORAR   GESTAO DE CONFLITOS LTDA;1;927520.0;927520.0
309;38.457.380/0001-60;38.457.380/0001-60 - SAUDE MOGI MEDICAMENTOS LTDA;3;1250.49;416.83
310;38.468.746/0001-05;38.468.746/0001-05 - ELITE LAUDOS LTDA;1;13954.5;13954.5
311;38.527.800/0001-38;38.527.800/0001-38 - LOCAL RURAL LTDA;1;5000.0;5000.0
312;38.640.264/0001-82;38.640.264/0001-82 - ELETROLAGO BRASIL LTDA;159;198481.41;1248.3107547169811
313;38f902c87ad490d96b17d527a3f8e55a0cd63987136de902172acec71b9e8852;***.140.891-** - ODETE FERREIRA DA SILVA CAMARGOS;2;8414.28;4207.14
314;39.686.695/0001-42;39.686.695/0001-42 - 39.686.695 GERALDO JOSE DE OLIVEIRA;2;12095.0;6047.5
315;39.877.684/0001-40;39.877.684/0001-40 - COMERCIAL AVAN LTDA;1;1500.0;1500.0
316;39d4f3a6ad2b349bdf548247a82a229d5abad2fb538545f249a9330113a12b02;***.904.616-** - IEDA MARIA BRAGA NAZARIO;1;293.27;293.27
317;39d8c30ad5ad0e9a9644865d5d6bbb9e86715b77a2a58706fd5f5a55152d49c7;***.567.966-** - EDVALDO GONCALVES DA SILVA;1;1450.57;1450.57
318;3aa2e2f1ae793959959e5e4762eabc56ae44d64770396ceff159460735e8db38;***.872.446-** - ADAN CARLOS REZENDE RIBEIRO;51;5806.3;113.84901960784315
319;3b0a91faf230458d6313784318ad15775f008bbc52c6bdde5b6752e19185c69f;***.873.126-** - VANDERLEI FRANCISCO DE LIMA;15;2773.7999999999997;184.92
320;3d25cbce134ddd7a3a3664f2227114d5ae6f0f96ced1941e0b8da7d34adba5df;***.605.546-** - LUIZ MARTINS DA SILVA;1;78.62;78.62
321;3ef57c672fbb15320bede8e3c3eb282a7ff198b4cc7b521d44d28287dcec3298;***.748.876-** - FRANCIELE CAMARGOS SOUSA SILVA;1;41.91;41.91
322;40.300.736/0001-08;40.300.736/0001-08 - LEANDRO ROMAGNOLI;1;5800.0;5800.0
323;40.432.544/0001-47;40.432.544/0001-47 - CLARO S A;1;89.69;89.69
324;40.563.839/0001-52;40.563.839/0001-52 - SYLAS AMARAL DE OLIVEIRA 07561931689;37;41963.0;1134.1351351351352
325;40.777.808/0001-02;40.777.808/0001-02 - OSWALDO CESAR COUTINHO JUNIOR 03021765602;1;550.0;550.0
326;40.889.986/0001-17;40.889.986/0001-17 - E P M TRANSPORTES & LOGISTICA LTDA;6;25667.2;4277.866666666667
327;40.925.153/0001-64;40.925.153/0001-64 - ADEIRTON DE SOUZA CATARINA JUNIOR;1;0.0;0.0
328;404d29d64c6035323d20d12ebc4e1d03ee3f599a1ac4ad1117636bb7aa8e7879;***.548.536-** - ANA MARIA CAIXETA OLIVEIRA;3;377.1;125.7
329;41.113.359/0001-52;41.113.359/0001-52 - DPNT COMERCIO E DISTRIBUICAO LTDA;1;0.0;0.0
330;41.389.018/0001-04;41.389.018/0001-04 - TDF NEGOCIOS AGROPECUARIOS LTDA;1;53600.0;53600.0
331;41.402.813/0001-95;41.402.813/0001-95 - EXATA MATERIAIS ELETRICOS LTDA;31;34985.63;1128.5687096774193
332;41.487.433/0001-09;41.487.433/0001-09 - ADELINA LUIZA BRAGA SILVA 48874671687;40;100153.49;2503.83725
333;41.532.626/0001-26;41.532.626/0001-26 - MACHADO & ARAUJO EMPREENDIMENTOS IMOBILIARIOS LTDA;19;231560.33000000002;12187.385789473685
334;41.577.638/0001-77;41.577.638/0001-77 - DUARTE PISCINAS E ACESSORIOS LTDA;1;1550.0;1550.0
335;41.738.568/0001-91;41.738.568/0001-91 - ALLCOPY LTDA;9;107666.66;11962.962222222222
336;41.804.972/0001-16;41.804.972/0001-16 - ESTRELA INFRAESTRUTURA LTDA;21;1784047.1;84954.62380952381
337;41.926.487/0001-15;41.926.487/0001-15 - NEWCARE COMERCIO DISTRIBUICAO E SERVICOS LTDA.;4;42160.0;10540.0
338;41.945.791/0001-00;41.945.791/0001-00 - SUPERMERCADO E PANIFICADORA GABIROBA LTDA;14;52401.96;3742.997142857143
339;4102339b4da73d24e985077a2901b7d5e300504e3ec3159a5aa80085f96f0dbd;***.538.316-** - THIAGO BRAS DE QUEIROZ ANDRADE;23;9779.62;425.20086956521743
340;42.077.090/0001-69;42.077.090/0001-69 - TI SISTEMAS LTDA;4;28800.0;7200.0
341;43.186.504/0001-50;43.186.504/0001-50 - MELO DINIZ MEDICAMENTOS LTDA;1;255.0;255.0
342;43.289.088/0001-16;43.289.088/0001-16 - START COMERCIO E DISTRIBUIDORA LTDA;2;396.0;198.0
343;43.782.859/0001-02;43.782.859/0001-02 - FAST CLEAN DISTRIBUIDORA LTDA;9;12141.0;1349.0
344;43.824.163/0001-00;43.824.163/0001-00 - CONSORCIO SOBERANA SOLO CONSTRUCOES;3;0.0;0.0
345;43.875.090/0001-77;43.875.090/0001-77 - DMC BRASIL CARSONI LTDA;1;27992.0;27992.0
346;430821522646c1b7f8f1f48d0d563bc1fa77e08ec1af341790d392facf9d2c1c;***.887.186-** - VANDA RODRIGUES FERREIRA;1;293.27;293.27
347;43841f7d096e70e2005c2efb5ab555869affcf71708a5f70976b3416e29366c5;***.377.276-** - RENE RICARDO BRAGA;2;585.0;292.5
348;44.010.279/0001-60;44.010.279/0001-60 - 44.010.279 IRENE DE OLIVEIRA;5;2862.7400000000002;572.548
349;44.032.429/0001-36;44.032.429/0001-36 - FELIPE HOTT CASSIMIRO MUNIZ LTDA;1;55000.0;55000.0
350;44.603.028/0001-99;44.603.028/0001-99 - FAVORITA ATACADO E VAREJO LTDA;33;195387.81;5920.842727272728
351;44.922.087/0001-20;44.922.087/0001-20 - INVICTUS SOLUCOES INTEGRADAS LTDA;25;22544.63;901.7852
352;44f3ccd21ccbb34b111f539fdf03c289dd1ab1562a29b3c5f66cf9c0d9d13808;***.016.746-** - MAGDA BRAGA DOS SANTOS;2;8414.28;4207.14
353;45.082.619/0001-20;45.082.619/0001-20 - VANI TARCISO DE LIMA 49854046672;12;80500.0;6708.333333333333
354;45.157.605/0001-29;45.157.605/0001-29 - VRM IMPORT LTDA;2;32620.0;16310.0
355;45.180.824/0001-29;45.180.824/0001-29 - JULIANA MARISE PERISSIN;1;2923.64;2923.64
356;45.329.312/0001-81;45.329.312/0001-81 - BT COMERCIO INTELIGENTE LTDA;4;33104.04;8276.01
357;45.331.605/0001-01;45.331.605/0001-01 - EDMAR CAETANO SOARES 03780654679;1;73400.0;73400.0
358;45.685.588/0001-00;45.685.588/0001-00 - FIGUEROA GOMES COMERCIAL LTDA;156;2642774.91;16940.86480769231
359;45.701.654/0001-80;45.701.654/0001-80 - 1 OFICIO DE REGISTRO DE IMOVEIS DE PATOS DE MINAS;2;6969.9800000000005;3484.9900000000002
360;45.757.571/0001-03;45.757.571/0001-03 - BATUTA DISTRIBUIDORA LTDA;2;1651.58;825.79
361;45.769.285/0001-68;45.769.285/0001-68 - REDNOV FERRAMENTAS LTDA.;3;5527.700000000001;1842.5666666666668
362;45.805.013/0001-76;45.805.013/0001-76 - SM MAQUINAS, EQUIPAMENTOS E SERVICOS LTDA;6;14285.16;2380.86
363;45.805.559/0001-27;45.805.559/0001-27 - PIRACAIA COMERCIO DE PRODUTOS ELETRO-ELETRONICOS LTDA;2;8970.0;4485.0
364;45.822.500/0001-47;45.822.500/0001-47 - ZOOM COMERCIAL SUDESTE LTDA;3;1880.0;626.6666666666666
365;45f554ba9b1ff59d0934f39152b47dce20aff39f362a34edc5cde0d3cee7e934;***.677.616-** - CARLA MARIA DE LIMA MARRA;2;390.0;195.0
366;46.132.191/0001-46;46.132.191/0001-46 - DISTRIBUIDORA MEDCLLEAN LTDA;8;7444.7;930.5875
367;46.368.367/0001-63;46.368.367/0001-63 - AMENA CLIMATIZACAO LTDA;1;18022.68;18022.68
368;46.640.508/0001-55;46.640.508/0001-55 - CAIXA ESCOLAR VEREADOR WILTON AMORIM DE MATOS;1;3000.0;3000.0
369;47.050.417/0001-22;47.050.417/0001-22 - PRESTADORA DE SERVICOS DO PORTO LTDA;3;1172253.11;390751.0366666667
370;47.260.734/0001-73;47.260.734/0001-73 - CAPITAL CONSULTORIA, ASSESSORIA E PROJETOS LTDA;1;27000.0;27000.0
371;47.335.960/0001-76;47.335.960/0001-76 - J & BITTA COMERCIO VAREJISTA LTDA;10;6375.21;637.521
372;47.351.654/0001-23;47.351.654/0001-23 - MDI MECATRONICA SERVICE LTDA;4;11910.0;2977.5
373;47.646.271/0001-82;47.646.271/0001-82 - EMPORIO DAS GERAIS DISTRIBUIDORA DE ALIMENTOS LTDA;4;70536.25;17634.0625
374;47.695.681/0001-13;47.695.681/0001-13 - JOSE MARTINS TRANSPORTE ESCOLAR LTDA;34;271292.88;7979.202352941176
375;47.784.477/0001-79;47.784.477/0001-79 - TRIBUNAL REGIONAL FEDERAL DA 6A REGIAO;1;37.14;37.14
376;47.788.819/0001-29;47.788.819/0001-29 - PRIME EMPREENDIMENTOS LTDA;1;1886.9;1886.9
377;47.860.599/0001-05;47.860.599/0001-05 - DISTRIBUIDORA FRANCINO LTDA;11;25107.4;2282.490909090909
378;47de38fd356b1ae8d7dc64b5f49d274377ea782479441ecdce9acb8c479ca113;***.804.026-** - GEOVANNA LARA DIAS;4;397.82;99.455
379;47e7c4b27b03c93c3ef1fd068a2565f62bfb2a01abd36bd6e26f593f6da7cea1;***.147.206-** - LUCIMAR NASCIMENTO GONCALVES;1;293.27;293.27
380;48.282.307/0001-59;48.282.307/0001-59 - RBQ COMERCIAL LTDA;10;46746.19;4674.619000000001
381;48.466.658/0001-10;48.466.658/0001-10 - RIHAN EDUARDO SANTANA CABELLO;5;24334.5;4866.9
382;48.581.856/0001-24;48.581.856/0001-24 - SEMPRE BOM PRODUCOES E SHOWS LTDA;1;38000.0;38000.0
383;4800b020e4800e043dbfdb0c19a4a37d7f9235eaf1c2e2aaf219604b36413a88;***.824.716-** - JOSÉ WILSON DE LIMA;1;83.61;83.61
384;49.013.630/0001-90;49.013.630/0001-90 - CONSTRUTORA E SERVICOS LJ LTDA;6;1593622.5;265603.75
385;49.164.914/0001-87;49.164.914/0001-87 - AMBIENTALIZ CONTROLE DE PRAGAS E SERVICOS LTDA;46;11838.44;257.35739130434786
386;49.386.357/0001-49;49.386.357/0001-49 - CAT DOG ATACADO LTDA;1;192.25;192.25
387;49.490.183/0001-60;49.490.183/0001-60 - T L SOLUCOES TECNOLOGICAS LTDA;4;16620.5;4155.125
388;49.542.190/0001-68;49.542.190/0001-68 - LICITAPHARMA DISTRIBUIDORA DE PRODUTOS VETERINARIOS, HOSPITA;3;2068.02;689.34
389;49.719.430/0001-57;49.719.430/0001-57 - SOLUCOES EM LIMPEZA FENIX LTDA;9;7291.139999999999;810.1266666666666
390;49.785.921/0001-04;49.785.921/0001-04 - 49.785.921 RONEY RAFAEL DE PAULA SOARES;1;29000.0;29000.0
391;49.931.218/0001-59;49.931.218/0001-59 - TH COMERCIO DE CARNES LTDA;8;3383.64;422.955
392;4a0207b2a0f291c9c20a39c082d6494c9c87c90cc70daf4d1972a92b2b9bbef4;***.195.186-** - FLAVIO ANTONIO SILVA DE DEUS;8;690.56;86.32
393;4b41b877ea7034f71cd9d50f2e52153091b3f8e1b1bea270f2e676026dd971d2;***.932.461-** - OFIR ROSA DE OLIVEIRA;1;432.4;432.4
394;4ba96041c47d24729fe89ee2715f54172746e9d81ac3339aca9c8ce5273c28bb;***.021.006-** - JUNIO CESAR VINHAL;4;7096.06;1774.015
395;4c98ffbd4c467b1ae2d019a86457754df871bf513c92804d838d39e43d8492d2;***.393.066-** - DANIELA LUZIA DA SILVA;1;1485.0;1485.0
396;4f42125954f597f0802a5e76c6270a16104b7918ae3a4bc277805eb5242adc35;***.799.786-** - CILENE CRISTINA DE OLIVEIRA BRAGA;1;113.79;113.79
397;50.429.810/0001-36;50.429.810/0001-36 - SAPRA LANDAUER SERVICO DE ASSESSORIA E PROTECAO RADIOLOGICA;1;1605.24;1605.24
398;50.567.060/0001-69;50.567.060/0001-69 - DENTAL IPO LTDA;2;12203.7;6101.85
399;50.591.089/0001-86;50.591.089/0001-86 - A2XR COMERCIAL LTDA;2;5202.4;2601.2
400;50.774.219/0001-16;50.774.219/0001-16 - COMUNIDADE TERAPEUTICA SUDARIO E DUARTE LTDA;1;10300.0;10300.0
401;50.868.080/0001-70;50.868.080/0001-70 - DUNORTE MOVEIS LTDA;7;67110.02;9587.145714285714
402;507141845ee0798eecd1757570d35729833bfbf5a7b9893424a9520915b0ea3b;***.300.426-** - ELIZANGELA MARIA DA SILVA;1;83.61;83.61
403;50c158a4c3686b6808c5f075da5374a500c4790a5b9b0c9d329849ec8bd94ff6;***.343.546-** - ELEUSA OLIVEIRA DA COSTA MOREIRA;4;10980.0;2745.0
404;51.124.945/0001-56;51.124.945/0001-56 - FENIX COMERCIO DE PRODUTOS EM GERAL LTDA;1;0.0;0.0
405;51.490.594/0001-05;51.490.594/0001-05 - EFATA CONSTRUCOES LTDA;1;433033.33;433033.33
406;51.891.027/0001-52;51.891.027/0001-52 - ALLPRINT SUPRIMENTOS E EMBALAGENS LTDA;4;1054.0;263.5
407;514f5329a2e617810453d1380d62e5de20cc94f5da0ae568c41f4abd5018f36c;***.349.796-** - EDSON MACHADO DE ANDRADE;55;35061.93;637.4896363636364
408;52.123.664/0001-41;52.123.664/0001-41 - 52.123.664 ROSIANE DIAS DE OLIVEIRA AMORIM;1;11450.0;11450.0
409;52b3a9ed0d1cbdba6efc97f0d17ec3886fc96f4d95386c7215bef42f4e662e6c;***.083.396-** - ISADORA NUNES PIRES;1;53.03;53.03
