;desDocumentoFornecedor;desAgrupamento;numberOfTransactions;committedValue;averageReceived
212;21.681.325/0001-57;21.681.325/0001-57 - MULTIFARMA COMERCIO E REPRESENTACOES LTDA.;20;19195.57;959.7785
213;21.719.710/0001-46;21.719.710/0001-46 - PATOS DISTRIBUIDORA LTDA;1;1206.8;1206.8
214;21.766.859/0001-86;21.766.859/0001-86 - OLIVEIRA E LIMA ASSISTENCIA MEDICA LTDA;9;1573576.3399999999;174841.81555555554
215;21dae3b3b55f04a8dde765e5f4e5061a2287b38d4031c451d348042610e05a65;***.774.416-** - KARLA CRISTINA DE SOUSA;12;42712.06;3559.338333333333
216;22.204.648/0001-12;22.204.648/0001-12 - SISTEMA INFORMATICA COMERCIO IMPORTACAO E EXP LTDA;9;82830.0;9203.333333333334
217;22.227.219/0001-60;22.227.219/0001-60 - CONSELHO DE DESENVOLVIMENTO COMUNITARIO DE CAMPO BONITO;1;2500.0;2500.0
218;22.327.120/0001-30;22.327.120/0001-30 - SAGATI COMERCIO DE EQUIPAMENTOS DE SEGURANCA EIRELI;1;318.1;318.1
219;22.615.610/0001-32;22.615.610/0001-32 - M2 ENGENHARIA E CONSTRUTORA EIRELI;1;26465.01;26465.01
220;22.635.177/0001-05;22.635.177/0001-05 - MEDCOM LTDA;33;542729.34;16446.343636363636
221;22.646.044/0001-26;22.646.044/0001-26 - VIEIRA E ROCHA COMERCIO ATACADISTA DE PRODUTOS QUIMICOS LTDA;1;1929.66;1929.66
222;22.683.658/0001-88;22.683.658/0001-88 - ELETROMINAS MATERIAIS ELETRICOS E FERRAGENS LIMITADA;26;36884.93;1418.6511538461539
223;23.096.837/0001-81;23.096.837/0001-81 - SISTEMA DE BENEFICIENCIA DOS SERV PUBL MUN LAGOA FORMOS;179;5663861.26;31641.683016759776
224;23.114.911/0001-45;23.114.911/0001-45 - CONSELHO DE DESENVOLV COMUNIT MATA BURROS DOS MAFALDAS;1;2500.0;2500.0
225;23.114.937/0001-93;23.114.937/0001-93 - ASSOC DE PAIS E AMIGOS DOS EXCEPCIONAIS;11;541217.05;49201.55
226;23.117.658/0001-83;23.117.658/0001-83 - TRATORENZZO COMERCIO E SERVICOS LTDA;9;15964.44;1773.8266666666668
227;23.201.884/0001-48;23.201.884/0001-48 - LEANDRO MARTINS DO AMARAL 07822586629;53;38223.62;721.2003773584906
228;23.318.868/0001-30;23.318.868/0001-30 - FRANKARIMBOS INDUSTRIA E COMERCIO LTDA;1;350.0;350.0
229;23.345.614/0001-00;23.345.614/0001-00 - COMERCIAL LAGOENSE LTDA;80;92596.95;1157.461875
230;23.349.079/0001-66;23.349.079/0001-66 - DIPAM DISTRIBUIDORA PATENSE DE AUTOM. LTDA;1;250.0;250.0
231;23.352.842/0001-08;23.352.842/0001-08 - TORNEAMENTOS PATOS DE MINAS LTDA;3;1800.0;600.0
232;23.407.794/0001-08;23.407.794/0001-08 - ISRAEL E ISRAEL LTDA;48;41777.95;870.3739583333332
233;23.426.176/0001-05;23.426.176/0001-05 - ALINE GABRIELE DA SILVA SERAFIM 09484913610;10;524588.54;52458.85400000001
234;23.426.176/0002-96;23.426.176/0002-96 - RMA PECAS E SERVICOS PARA MAQUINAS E VEICULOS LTDA;4;205694.89;51423.7225
235;23.912.420/0001-40;23.912.420/0001-40 - PLINIO SILVESTRE DE ANDRADE 44601255600;1;780.0;780.0
236;23.950.207/0001-22;23.950.207/0001-22 - PROLAGOS PRODUTOS PARA SAUDE EIRELI;2;205.0;102.5
237;24.508.960/0001-25;24.508.960/0001-25 - EDILEUSA MARIA DA SILVA LIMA 02867942683;1;1220.0;1220.0
238;24.788.729/0001-32;24.788.729/0001-32 - MHEDICA SERVICOS ESPECIALIZADOS EM MANUTENCAO DE EQUIPAMENTO;1;2670.0;2670.0
239;240ad97b3fcd71b9b3ea2ce9d0a30058068d2e8f8968b804db536ad21f34f392;***.739.466-** - CRISTIANO ANTONIO LEARES;2;333.72;166.86
240;25.040.889/0001-61;25.040.889/0001-61 - RIBEIRO APOIO ADMINISTRATIVO E COMERCIO EIRELI;3;126750.0;42250.0
241;25.381.365/0001-34;25.381.365/0001-34 - CLINICA MISSAO TERAPEUTICA DE PATROCINIO-MG;1;0.0;0.0
242;25.387.671/0004-20;25.387.671/0004-20 - COOPERATIVA DE CREDITO DO ALTO PARANAIBA E REGIAO LTDA;1;13289.0;13289.0
243;25.555.046/0001-06;25.555.046/0001-06 - DISTRIBUIDORA DOM CABRAL LTDA;1;66.72;66.72
244;25.815.259/0001-11;25.815.259/0001-11 - TURBOPATOS LTDA;27;33868.15;1254.375925925926
245;25.895.533/0001-00;25.895.533/0001-00 - AUTO DIESEL SAO CRISTOVAO EIRELI;73;274497.72;3760.242739726027
246;25.897.729/0001-33;25.897.729/0001-33 - BELCLIPS DISTRIBUIDORA LTDA;1;13612.0;13612.0
247;26.159.640/0001-32;26.159.640/0001-32 - HIDROPATOS LTDA;1;646.0;646.0
248;26.332.999/0001-60;26.332.999/0001-60 - COMERCIAL LIMOEIRA LTDA;1;320.0;320.0
249;26.354.399/0001-00;26.354.399/0001-00 - MADEIREIRA PAIXAO LTDA;4;75815.72;18953.93
250;26.388.330/0015-95;26.388.330/0015-95 - FUND CENTRO HEMATOLOGIA E HEMOTERAPIA DE MINAS GERAIS;1;153.28;153.28
251;26.395.502/0001-52;26.395.502/0001-52 - DENTAL UNIVERSO LTDA;2;16101.12;8050.56
252;26.404.731/0124-45;26.404.731/0124-45 - ELETROZEMA S A;1;149.0;149.0
253;26.419.311/0001-83;26.419.311/0001-83 - LUMANN DISTRIBUIDORA DE MEDICAMENTOS LTDA;13;27542.28;2118.636923076923
254;26.525.513/0001-00;26.525.513/0001-00 - TURVOMED DISTRIBUIDORA E SERVICOS EIRELI;2;4501.49;2250.745
255;26.760.171/0001-02;26.760.171/0001-02 - DRM - DISTRIBUIDORA REGIONAL DE MEDICAMENTOS LTDA;51;103463.84999999999;2028.7029411764704
256;27.022.070/0001-05;27.022.070/0001-05 - TEREZA MARSCHAL MARTINS EIRELI;25;7534.66;301.3864
257;27.118.909/0001-03;27.118.909/0001-03 - CINTIA ROSA DE MAGALHAES 08760337613;6;2500.0;416.6666666666667
258;27.340.141/0001-00;27.340.141/0001-00 - WILLIAN EUSTAQUIO DOS SANTOS 05192703638;6;7260.0;1210.0
259;27.359.089/0001-33;27.359.089/0001-33 - MACHADO DIESEL LTDA;4;3564.51;891.1275
260;27.409.741/0001-87;27.409.741/0001-87 - KAMILA MARQUES FARIA 08953897629 LIMITADA;3;79023.5;26341.166666666668
261;27.614.905/0001-08;27.614.905/0001-08 - WEST PARTS PECAS E LUBRIFICANTES EIRELI;3;0.0;0.0
262;27.701.484/0001-52;27.701.484/0001-52 - LUDMYLLA MATIAS DI IORIO;2;1824.95;912.475
263;27.759.644/0001-14;27.759.644/0001-14 - FABIANO COSTA ROGERIO DE CASTRO 82884773649;1;3500.0;3500.0
264;27.855.598/0001-57;27.855.598/0001-57 - OWL TOYS BRINQUEDOS, PARQUES E PRESENTES EIRELI;1;96500.0;96500.0
265;2784d257c17d2a8e8733e4e3c0c89b09dd407931604d7c66f6f52fa7f1333965;***.625.146-** - LANIO GOMES BRAGA;2;192.7;96.35
266;28.030.298/0001-00;28.030.298/0001-00 - OLIVEIRA & NOVAES LTDA;2;17000.0;8500.0
267;28.093.678/0001-85;28.093.678/0001-85 - F&F DISTRIBUIDORA DE MEDICAMENTOS LTDA;3;3327.0;1109.0
268;28.591.670/0001-49;28.591.670/0001-49 - VETSUL COMERCIO DE MEDICAMENTOS EIRELI;1;661.98;661.98
269;28.628.695/0001-70;28.628.695/0001-70 - CMYNK CARTUCHOS & TONNERS LTDA;1;93.9;93.9
270;28.694.741/0001-39;28.694.741/0001-39 - GRANDES MARCAS DISTRIBUICAO EIRELI;6;21292.81;3548.8016666666667
271;28.697.703/0001-30;28.697.703/0001-30 - LISIANE DE MELO QUEIROZ;1;11930.0;11930.0
272;28.884.739/0001-22;28.884.739/0001-22 - PATOS MANUTENCOES E SERVICOS EIRELI;1;150.0;150.0
273;28.915.430/0001-52;28.915.430/0001-52 - HIGOR SILVA CANEDO;22;23651.78;1075.080909090909
274;29.228.930/0001-89;29.228.930/0001-89 - LIGIA MARIA CARNEIRO;20;26289.2;1314.46
275;29.500.349/0001-74;29.500.349/0001-74 - LSF COMERCIO E SERVICOS DE IMPRESSAO EIRELI;1;2892.5;2892.5
276;29.590.876/0001-17;29.590.876/0001-17 - JAA COMERCIO DE VESTUARIOS E ACESSORIOS EIRELI;1;74711.0;74711.0
277;29.979.036/0001-40;29.979.036/0001-40 - INSTITUTO NACIONAL DO SEGURO SOCIAL;201;2260861.98;11248.069552238805
278;2a12ace0e2bc343daffa5e4cb348a35f577dc8dee706d4608fa2f7ce246e2d48;***.006.506-** - JUNIA CASSIA DE SOUSA OLIVEIRA;1;390.0;390.0
279;2a14ba4fe053facab1d87314ecf075f19858ef3b729ef698e49421bb394a6e75;***.106.996-** - ANA TEREZINHA DA SILVA MOREIRA;1;14920.0;14920.0
280;2b82b378eec915d82bb18c089b384960dc03a3f68e52a34833a3855da64d42e3;***.253.376-** - PIEDADE MOREIRA MACHADO;1;544.5;544.5
281;2ccf634c0fe1abb72b7d4c3989fa4623f1eb47b332a374c0e5f448886acccf89;***.509.626-** - MARCOS JOSE SOUTO;18;2270.04;126.11333333333333
282;30.511.964/0001-65;30.511.964/0001-65 - MEDICAL COMERCIO, IMPORTACAO E EXPORTACAO LTDA;1;738.9;738.9
283;30.949.099/0001-33;30.949.099/0001-33 - VIA FHARMA DO BRASIL EIRELI;1;69.75;69.75
284;30.987.195/0001-76;30.987.195/0001-76 - CONFECCAO DE BANDEIRA STORE LTDA;1;359.8;359.8
285;3088c34197a0feebcb3f14e75be1168f31aaf3c521851f3d8a57f9276b8233b1;***.466.776-** - LUCIANA MARIA DE ANDRADE MOREIRA;5;368.7;73.74
286;30ea6297365f9668559d656d0466e94eab797ec7c6d612eabd0cb41dbffcc47b;***.494.106-** - NILSON EVANGELISTA DA SILVA;3;8977.759999999998;2992.586666666666
287;31.039.675/0001-78;31.039.675/0001-78 - MARILIA SINALIZACAO VIARIA LTDA;1;1300.0;1300.0
288;31.486.195/0001-55;31.486.195/0001-55 - ALIANCA COMERCIO E DISTRIBUICAO LTDA;23;13362.09;580.9604347826087
289;31.888.063/0001-50;31.888.063/0001-50 - LWA LAJES  ENGENHARIA E TOPOGRAFIA LTDA;1;1200.0;1200.0
290;32.364.822/0001-48;32.364.822/0001-48 - TERRA SUL COMERCIO DE MEDICAMENTOS LTDA;34;54833.59;1612.7526470588234
291;32.502.709/0001-81;32.502.709/0001-81 - LABORLIFE MEDICINA LABORATORIAL LTDA;3;92000.0;30666.666666666668
292;32.602.300/0001-37;32.602.300/0001-37 - PARCELA EXPRESS SERVICOS DIGITAIS S A;2;145.48;72.74
293;32de3150c46e3084ce4190ff544da03addab4a872ecd06aba3f8db59ab611c90;***.861.896-** - ROBSON LUIS DE SOUSA ROSA;7;37365.0;5337.857142857143
294;33.117.338/0001-87;33.117.338/0001-87 - JAINE ROSA BRANQUINHO 08567805619;31;279085.2;9002.748387096775
295;33.232.608/0001-09;33.232.608/0001-09 - AMPLIARE CONSULTORIA E RADIOPROTECAO LTDA;1;1420.0;1420.0
296;33.576.178/0001-34;33.576.178/0001-34 - MEIRE DE FATIMA FERNANDES 00861846605;1;150.0;150.0
297;34.028.316/0015-09;34.028.316/0015-09 - EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS;2;15000.0;7500.0
298;34.061.215/0001-34;34.061.215/0001-34 - ANA CAROLINA DE PAIVA PAVAO 37532204855;3;27375.75;9125.25
299;34.182.118/0001-08;34.182.118/0001-08 - RICARDO HENRIQUE DO AMARAL 07843431608;2;5500.0;2750.0
300;34.250.070/0001-10;34.250.070/0001-10 - QUASAR DESENVOLVIMENTO DE SISTEMAS INTELIGENTES DE GESTAO LT;1;4000.0;4000.0
301;34.466.074/0001-30;34.466.074/0001-30 - MESSIAS NETO PROTESES EIRELI;1;24500.0;24500.0
302;34.479.102/0001-53;34.479.102/0001-53 - NK MATERIAIS HOSPITALARES LTDA;5;137891.47999999998;27578.295999999995
303;34.637.297/0001-12;34.637.297/0001-12 - LIFE CARE DIAGNOSTICOS EIRELI;1;9061.0;9061.0
304;34.696.150/0001-01;34.696.150/0001-01 - SITE CONSULTORIA E TREINAMENTOS LTDA;1;14000.0;14000.0
305;34.733.705/0001-30;34.733.705/0001-30 - POR SOL ENERGIA SOLAR COMERCIO DE MAQUINAS EQUIPAMENTOS E LO;1;4466.0;4466.0
306;34.790.879/0001-34;34.790.879/0001-34 - STEFANO MACHADO EIRELI;3;21015.91;7005.303333333333
307;34.880.353/0001-45;34.880.353/0001-45 - USIPATOS SERVICOS DE TORNO LTDA;2;859.0;429.5
308;35.624.580/0001-72;35.624.580/0001-72 - FERMED SERVIÇOS MÉDICOS LTDA;2;6999.72;3499.86
309;35.791.106/0001-35;35.791.106/0001-35 - CNR ENGENHARIA EIRELI;1;8000.0;8000.0
310;35.809.489/0001-21;35.809.489/0001-21 - AUGUSTO PNEUS EIRELI;12;50860.0;4238.333333333333
311;35.820.448/0030-70;35.820.448/0030-70 - WHITE MARTINS GASES INDUSTRIAIS LTDA;1;500.0;500.0
312;35.820.448/0039-09;35.820.448/0039-09 - WHITE MARTINS GASES INDUSTRIAIS LTDA;6;283580.0;47263.333333333336
313;35.973.224/0001-64;35.973.224/0001-64 - CANAAN ASSESSORIA EMPRESARIAL EIRELI;26;79840.0;3070.769230769231
314;36.171.066/0001-91;36.171.066/0001-91 - EBMC MOTORPECAS E SERVICOS LTDA;2;40867.49;20433.745
315;36.321.643/0001-84;36.321.643/0001-84 - MARIA DA CONCEICAO GOMES ALVARES 43140815620;1;500.0;500.0
316;36.325.157/0002-15;36.325.157/0002-15 - COSTA CAMARGO COM. DE PRODUTOS HOSPITALARES LTDA;7;11548.470000000001;1649.7814285714287
317;36.327.075/0001-29;36.327.075/0001-29 - FORTCLEAN COMERCIO DE EQUIPAMENTOS EIRELI;1;24000.0;24000.0
318;36.441.367/0001-98;36.441.367/0001-98 - BRASIL SISTEMAS DE IRRIGACAO LTDA;1;2757.0;2757.0
319;36.490.699/0001-62;36.490.699/0001-62 - FLOWMAC EQUIPAMENTOS E SERVICOS LTDA;3;17000.0;5666.666666666667
320;36.709.945/0001-24;36.709.945/0001-24 - RONALDO DONIZETTI DE ARAUJO 03447110643;2;1300.0;650.0
321;36.947.295/0001-55;36.947.295/0001-55 - FRANCIS NOGUEIRA CORTES;1;260.4;260.4
322;36.992.819/0001-20;36.992.819/0001-20 - GUSTAVO VEIGA LTDA;3;14040.0;4680.0
323;37.052.351/0001-56;37.052.351/0001-56 - RM CULTURAL LTDA;1;7200.0;7200.0
324;37.240.147/0001-69;37.240.147/0001-69 - MMR COMERCIO E SERVICOS LTDA;1;1158.59;1158.59
325;37.245.599/0001-33;37.245.599/0001-33 - DELSON GERALDO DE PAULA 38314967653;2;14000.0;7000.0
326;37.248.912/0001-97;37.248.912/0001-97 - LUIZ PERES MACHADO 03491802610;1;600.0;600.0
327;37.341.513/0001-76;37.341.513/0001-76 - CASA CLEAN PRODUTOS DE HIGIENE E UTILIDADES LTDA;1;109.5;109.5
328;37.500.419/0001-12;37.500.419/0001-12 - W G LABORATORIO PROTESES DENTARIA LTDA;2;28000.0;14000.0
329;37.554.902/0001-80;37.554.902/0001-80 - JIVAGO JORDAO CAMARGOS FERREIRA SERVICOS MEDICOS LTDA;2;10999.560000000001;5499.780000000001
330;38.085.093/0001-77;38.085.093/0001-77 - ERICA MARIA GERALDO FURLAN;8;9755.92;1219.49
331;38.343.404/0001-50;38.343.404/0001-50 - FUTURA DISTRIBUIDORA E SERVICOS LTDA;107;72738.65;679.8004672897196
332;38.354.028/0001-08;38.354.028/0001-08 - EGOV TECNOLOGIA DO BRASIL LTDA;1;700.0;700.0
333;38.640.264/0001-82;38.640.264/0001-82 - ELETROLAGO BRASIL LTDA;9;6420.0;713.3333333333334
334;39.439.221/0001-04;39.439.221/0001-04 - MAURO FERNANDES PRIMO 56994826600;54;5814.0;107.66666666666667
335;39.518.890/0001-63;39.518.890/0001-63 - ZOOM COMERCIAL EIRELI;27;1252.18;46.37703703703704
336;39.686.695/0001-42;39.686.695/0001-42 - 39.686.695 GERALDO JOSE DE OLIVEIRA;22;7450.0;338.6363636363636
337;39.698.418/0001-50;39.698.418/0001-50 - DAMED SERVICOS MEDICOS LTDA;1;13500.0;13500.0
338;3aa2e2f1ae793959959e5e4762eabc56ae44d64770396ceff159460735e8db38;***.872.446-** - ADAN CARLOS REZENDE RIBEIRO;75;9938.210000000001;132.50946666666667
339;3fb5e9faec7b45a4b38a1e4b1d1f246c9b61c6918f45e984a982c810118739d9;***.530.886-** - JOELMA COSTA BARBOSA;1;244.8;244.8
340;40.100.956/0001-80;40.100.956/0001-80 - BRUNA APARECIDA NUNES MARRA;2;3999.84;1999.92
341;40.432.544/0001-47;40.432.544/0001-47 - CLARO S A;1;50.0;50.0
342;40.563.839/0001-52;40.563.839/0001-52 - SYLAS AMARAL DE OLIVEIRA 07561931689;4;4000.0;1000.0
343;40.658.810/0001-54;40.658.810/0001-54 - CONSTRUTORA AZUL 30 LTDA;2;381612.92000000004;190806.46000000002
344;40.695.811/0001-79;40.695.811/0001-79 - LOTTUS COMERCIO LTDA;1;155.0;155.0
345;41.144.524/0001-33;41.144.524/0001-33 - MARIA JULIA NARKIEVICIUS DE FARIA SANTOS EIRELI;3;100000.0;33333.333333333336
346;41.427.268/0001-91;41.427.268/0001-91 - ISABELA AMORIM MOURA ME;1;68000.0;68000.0
347;41.532.626/0001-26;41.532.626/0001-26 - MACHADO & ARAUJO EMPREENDIMENTOS IMOBILIARIOS LTDA;3;41964.33;13988.11
348;41.687.100/0001-15;41.687.100/0001-15 - MR LICITACOES - LTDA;4;7040.2;1760.05
349;41.738.568/0001-91;41.738.568/0001-91 - ALLCOPY LTDA;18;216508.25;12028.236111111111
350;41.804.972/0001-16;41.804.972/0001-16 - ESTRELA INFRAESTRUTURA LTDA;1;50800.5;50800.5
351;41.852.525/0001-32;41.852.525/0001-32 - PINTANDO E BORDANDO COMERCIO LTDA;1;10659.9;10659.9
352;42.077.090/0001-69;42.077.090/0001-69 - TI SISTEMAS LTDA;1;31250.0;31250.0
353;42.592.582/0001-92;42.592.582/0001-92 - RUAH REPRESENTANTE COMERCIAL EIRELI;1;3800.0;3800.0
354;42.799.163/0001-26;42.799.163/0001-26 - BH FARMA COMERCIO LTDA;5;3186.15;637.23
355;44.734.671/0001-51;44.734.671/0001-51 - CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA;10;2369.6;236.95999999999998
356;45533f1f5bad40a85944c20e1705afbb444a4e194a218160089c06e1aaa32acc;***.522.016-** - SILVERIO CORREA DO PRADO;4;0.0;0.0
357;45f554ba9b1ff59d0934f39152b47dce20aff39f362a34edc5cde0d3cee7e934;***.677.616-** - CARLA MARIA DE LIMA MARRA;1;195.0;195.0
358;46.395.000/0001-39;46.395.000/0001-39 - MUNICIPIO DE SAO PAULO;1;104.13;104.13
359;49.351.786/0010-71;49.351.786/0010-71 - BAXTER HOSPITALAR LTDA;1;204.0;204.0
360;49.475.833/0016-84;49.475.833/0016-84 - BIOLAB SANUS FARMACEUTICA LTDA;2;6210.0;3105.0
361;49637a9482972aa8651f2f6c37b171c5f0086f2d830a1af91cad78f61b5c3d3f;***.204.146-** - GUILHERME LIMA PACHECO;10;17462.379999999997;1746.2379999999998
362;4c7c332c49f38fc15f781b3a6ba4423a0b64747be750662fe857a65b6c6ba4f9;***.143.526-** - CARLOS ALVES FELIPE;4;579.0;144.75
363;4f935f3c2ebdef7998e607e98fa07f1329d91b6fb2cca0cdaae0e7d6bef15cd5;***.022.906-** - VONICLEIA NASCIMENTO TOGUIAS;1;495.04;495.04
364;50c2292009517bacc5d3027b6f03625bb5275e899ee8caa6f5ccee8f351ff66c;***.099.356-** - MARIA LAURA DE LIMA;1;125.7;125.7
365;514f5329a2e617810453d1380d62e5de20cc94f5da0ae568c41f4abd5018f36c;***.349.796-** - EDSON MACHADO DE ANDRADE;39;26980.16;691.7989743589743
366;517200bec4d6e08ad524b546d935f21b7a276fc216160a31aee7185b183a314c;***.823.406-** - LEDA BORGES DOS SANTOS MACHADO;1;591.38;591.38
367;55b7aa0d63fde095d35ef1a6a1b443c780b650ef30cacf0ed3e2c1957bb23ca0;***.588.616-** - WELLES RODRIGO DE LIMA;23;3933.9500000000003;171.0413043478261
368;56.081.482/0001-06;56.081.482/0001-06 - DIMEBRAS COMERCIAL HOSPITALAR LTDA;2;772.0;386.0
369;57cebc0a3e3459662dd734429fc1cd1644fc5fccb2d82f8cf916e82adf1fe3ea;***.859.911-** - LUCIA HELENA PALHARES LIMA;1;68.72;68.72
370;58091f49eef917916df231a92f102fb60b97a3a187467daf69fc4864ab44d7a1;***.844.276-** - SARAH MARIA DA SILVA;6;573.0;95.5
371;59.309.302/0001-99;59.309.302/0001-99 - INJEX INDUSTRIAS CIRURGICAS LTDA;3;2468.7;822.9
372;590b90914d0f9ef00b101a222e587302b334805a81a83508f287a1c87f5dce43;***.353.566-** - KARLA MARINA SOARES FERNANDES;1;95.7;95.7
373;59249e11f500048e6c8787771c8aaaccee51acd1deabc44f6b9c9c3945fc0a23;***.037.036-** - DOUGLAS MAGALHAES DE LIMA;10;60952.51;6095.251
374;5ad3efb1af4cafadca9383ed3abcd5c9a79d26939ed22f12a81e4d47a58ad578;***.398.636-** - MAURICIO GUILHERME SOARES;2;50.400000000000006;25.200000000000003
375;5fa326ca3af7f8bbbfbe1454f8057fe7b7d89de1f2d7f59c666f3f8e70857657;***.176.966-** - MARIA EDUARDA MARTINS RIBEIRO;5;4455.0;891.0
376;60.984.473/0001-00;60.984.473/0001-00 - CONSELHO FEDERAL DE FARMACIA;1;47.0;47.0
377;60e9e66ac1b0a8cf096af8679f57a13f3deb18b4c4daf29fe434a2505be0db40;***.651.306-** - JOSE ARRUDA DE MAGALHAES;9;64430.39;7158.932222222222
378;6135777673c3c55636a4bbb4695314c31469632b0af425b8e6f2dacfe2e286fb;***.882.566-** - LUIZ FERNANDO MARTINS COSTA;1;575.0;575.0
379;6427bbbbb56f5060e01264042b8169e3e123665c847921c99f4147d0d828db6d;***.824.416-** - MARA ANGELO DE SALES;1;168.0;168.0
380;64c1bceef83419fc9fc6b658679d2476056c880aaf887fc2feaaf510aa35f98d;***.390.296-** - ANTONIO CARLOS GOMES;9;61676.48;6852.942222222223
381;66.582.784/0001-11;66.582.784/0001-11 - NTI Brasil Solucoes Ltda;1;9267.48;9267.48
382;663c36a31a12522ae65b9cd2bd368ef6c0dc739ee5b327e940c879ebd8305fa9;***.473.516-** - MARIANA GOMES ALVARES LIMA;1;575.0;575.0
383;66c7ec75f9fb01a0212617ac5778893c1a082db8ad64388f7fe310bcabd33d6b;***.389.566-** - ANA PAULA CAETANO AMORIM;2;191.4;95.7
384;66f6f6ae7bfa8e25459aee61a62cfebe2d8611cb806e7f46f6f134e906861e83;***.560.906-** - LAZARINA NUNES DE MELO;3;67.2;22.400000000000002
385;67.729.178/0002-20;67.729.178/0002-20 - COMERCIAL CIRURGICA RIOCLARENSE LTDA;15;26830.42;1788.6946666666665
386;67.729.178/0004-91;67.729.178/0004-91 - COMERCIAL CIRURGICA RIOCLARENSE LTDA;2;4734.0;2367.0
387;68209dcc1d90a299e327fff86035200a4409bddbc7e3484336cd340eed9de695;***.017.556-** - JOSE PACHECO DE FREITAS;10;42902.21;4290.221
388;6966cd226657a73c64573ec9ab9d1e96725551efa3178b38d39fc651faee78e6;***.709.366-** - CESAR DOS REIS SOUTO;7;1343.81;191.97285714285712
389;6ade1981a0345ad27aadf948ece913cc55b9fa7da7c7a57a0550d37268a81e28;***.720.516-** - MARCO ANTONIO MOREIRA;3;17674.85;5891.616666666666
390;6c22ea5c861c3da1be8b07164865dc2c30543015b6c72da9c7de63e23e261cdc;***.113.666-** - PAULO JOAO CAETANO AMORIM;9;61181.36;6797.928888888889
391;6d385a41b88402ec27396f9f7f9786885d72853f7577e30b12f8cd2108be2962;***.920.711-** - JOAO BATISTA FERREIRA;1;495.04;495.04
392;6d9e2c153d82ab6a29097779e01789f4acf0dbf41f71db5022fb4548ab96dfdf;***.975.646-** - FERNANDA SOARES BRITO;3;318.6;106.2
393;6ea64432da291cf0ae52cdb77877fd01d5f61a0a72f49f89388cb7caa48b15a5;***.320.576-** - MARCELO DOMINGUES VIEIRA;90;15932.41;177.02677777777777
394;6f5af6784d989938de961fea343eed48e2d0f6a8045fa9cd19541d4971316ac2;***.502.176-** - ERILDA DE FATIMA GONTIJO;2;334.95;167.475
395;7045e1f2e8b5f34eb44f38c7fd15f42cb88b446a315d114b03e21b2d0ccb8304;***.479.066-** - DANIELA ALVES ROSA;1;16.8;16.8
396;70b814dd46ac2c9454f799803e69ee1d4a8af8fdb065231260997038d9bad81d;***.236.066-** - ANA CLARA FONSECA CARNEIRO;1;95.7;95.7
397;71.208.516/0001-74;71.208.516/0001-74 - ALGAR TELECOM S A;21;125865.33;5993.587142857143
398;71.438.493/0001-94;71.438.493/0001-94 - FARMACIA LIMOEIRA LTDA;4;2231.29;557.8225
399;71f25e949f2e48c3e81a4eb44428b4d762d5b555252e03980f9ff2e36186b9e7;***.553.986-** - ALFREDO GONCALVES CARNEIRO;74;9470.77;127.98337837837839
400;72.381.189/0001-10;72.381.189/0001-10 - DELL COMPUTADORES DO BRASIL LTDA;1;85374.0;85374.0
401;72.381.189/0010-01;72.381.189/0010-01 - DELL COMPUTADORES DO BRASIL LTDA;1;389926.0;389926.0
402;72.923.618/0001-34;72.923.618/0001-34 - OTIMA EDITORA EIRELI;2;400325.0;200162.5
403;73.471.963/0130-44;73.471.963/0130-44 - SENAT - SERVIÇO NACIONAL DE APRENDIZAGEM DO TRANSPORTE;2;7410.0;3705.0
404;73.634.867/0001-72;73.634.867/0001-72 - CONS.DESENVOL.COMUNITARIO DE MUTUCA;1;2500.0;2500.0
405;73.856.593/0010-57;73.856.593/0010-57 - PRATI,DONADUZZI & CIA LTDA;11;18843.09;1713.0081818181818
406;756be90cf8bdc032058719003826906d7c395a2e2576187bca8bd4ba015675c1;***.167.186-** - CARLOS AUGUSTO RODRIGUES SILVA.;8;6290.13;786.26625
407;7576750ce0e7f6bf071ac56c0c6df84e235af76bc28828427bba3a156cecdb87;***.774.386-** - JESSICA LIMA DOS REIS;1;143.54;143.54
408;76e0117c3b4606da7fcd47d508b5dfa9f1720ed59a5a0846d05cad48ad5b53f3;***.224.026-** - VICTOR NATAL DA SILVA;6;2411.72;401.9533333333333
409;793bac23238923e01a68e8b076b52fc430c802c03b4079275f0c1b8f73796f55;***.584.386-** - ANA PAULA SOARES ANDRADE;1;105.9;105.9
410;79f93956e91b34e11f6e46b33d102b5a70551f7412cd6249ec8741cde4f470a2;***.096.786-** - MARCILENE MARIA DE LIMA;1;95.7;95.7
411;7ac8898daee575aacfce97fd400b58f0c72d2dab5daa61f340cdbc602933f774;***.580.616-** - FERNANDO JOSE DO AMARAL;8;6654.08;831.76
412;7b4392acfa1d75fc2cda97ef446975907da5853370d0f1008ad5b8af1e830381;***.196.196-** - CRISLAINE CRISTINA CUNHA MAGALHAES;1;125.7;125.7
413;7b9816475225f5d62412d22f53c6425c18ea14ad05453ea6be3c8a1ba5cfd21a;***.088.476-** - NEILA DE MATOS;1;6600.0;6600.0
414;7c3e72babae9e03f691e6776301f4387adb3da8a296364499e7f048940542ae4;***.202.506-** - MOACIR ROSA DE OLIVEIRA;11;40971.1;3724.6454545454544
